Initial Temperature (K)	0.0499918
Excitation Current (A)	2.5e-07
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Keithley Error Code	Average Phase
-0.0108	0.000118	0.09734987	-0.0108	0.0	0.0	True	None	-15.15
-0.0108	0.00012	0.09480667	-0.0108	0.0	0.0	True	None	-17.786
-0.0106	-0.00012	0.08310928	-0.0106	0.0	-0.0	True	None	-32.904
-0.0106	-0.000118	0.11996987	-0.0106	0.0	0.0	True	None	-2.34
-0.0106	-0.000116	0.130416	-0.0106	0.0	0.0	True	None	-2.06
-0.0106	-0.000114	0.1168752	-0.0106	0.0	0.0	True	None	-1.226
-0.0106	-0.000112	0.09793573	-0.0106	0.0	-0.0	True	None	-4.618
-0.0106	-0.00011	0.08395872	-0.0106	-0.0	0.0	True	None	-0.296
-0.0106	-0.000108	0.09165253	-0.0106	-0.0	0.0	True	None	-8.8
-0.0106	-0.000106	0.09290933	-0.0106	0.0	0.0	True	None	-5.592
-0.0106	-0.000104	0.09649067	-0.0106	-0.0	0.0	True	None	-2.866
-0.0106	-0.000102	0.09448373	-0.0106	0.0	-0.0	True	None	-6.12
-0.0106	-0.0001	0.0951344	-0.0106	0.0	-0.0	True	None	-1.59
-0.0106	-9.8e-05	0.0974936	-0.0106	0.0	-0.0	True	None	-4.028
-0.0106	-9.6e-05	0.09844747	-0.0106	-0.0	-0.0	True	None	1.468
-0.0106	-9.4e-05	0.0819072	-0.0106	0.0	0.0	True	None	-5.388
-0.0106	-9.2e-05	0.08808613	-0.0106	0.0	0.0	True	None	-4.564
-0.0106	-9e-05	0.096232	-0.0106	0.0	-0.0	True	None	-3.292
-0.0106	-8.8e-05	0.08498693	-0.0106	-0.0	-0.0	True	None	-0.776
-0.0106	-8.6e-05	0.08993867	-0.0106	0.0	0.0	True	None	-3.474
-0.0106	-8.4e-05	0.09283467	-0.0106	-0.0	0.0	True	None	-4.654
-0.0106	-8.2e-05	0.08186755	-0.0106	-0.0	0.0	True	None	-5.146
-0.0106	-8e-05	0.09128	-0.0106	0.0	0.0	True	None	-1.76
-0.0106	-7.8e-05	0.088856	-0.0106	0.0	-0.0	True	None	-9.304
-0.0106	-7.6e-05	0.0871872	-0.0106	0.0	0.0	True	None	-4.854
-0.0106	-7.4e-05	0.0962768	-0.0106	0.0	0.0	True	None	-1.626
-0.0106	-7.2e-05	0.09206	-0.0106	0.0	0.0	True	None	-6.95
-0.0106	-7e-05	0.08315411	-0.0106	0.0	0.0	True	None	-4.798
-0.0106	-6.8e-05	0.0849568	-0.0106	0.0	0.0	True	None	-0.518
-0.0106	-6.6e-05	0.0893528	-0.0106	-0.0	-0.0	True	None	-5.128
-0.0106	-6.4e-05	0.098204	-0.0106	-0.0	0.0	True	None	-2.658
-0.0106	-6.2e-05	0.09274053	-0.0106	-0.0	0.0	True	None	-5.656
-0.0106	-6e-05	0.09462773	-0.0106	0.0	0.0	True	None	-5.534
-0.0106	-5.8e-05	0.11131707	-0.0106	0.0	0.0	True	None	-7.03
-0.0106	-5.6e-05	0.1011096	-0.0106	0.0	0.0	True	None	4.148
-0.0106	-5.4e-05	0.08406267	-0.0106	0.0	0.0	True	None	-7.24
-0.0106	-5.2e-05	0.08217053	-0.0106	0.0	0.0	True	None	-9.166
-0.0106	-5e-05	0.09731973	-0.0106	0.0	-0.0	True	None	-2.646
-0.0106	-4.8e-05	0.09223867	-0.0106	-0.0	0.0	True	None	-9.148
-0.0106	-4.6e-05	0.0931176	-0.0106	0.0	0.0	True	None	-6.644
-0.0106	-4.4e-05	0.10033493	-0.0106	0.0	-0.0	True	None	-3.528
-0.0106	-4.2e-05	0.09435467	-0.0106	0.0	0.0	True	None	-11.034
-0.0106	-4e-05	0.10318613	-0.0106	0.0	0.0	True	None	-6.892
-0.0106	-3.8e-05	0.09306827	-0.0106	-0.0	0.0	True	None	-7.63
-0.0106	-3.6e-05	0.10294773	-0.0106	0.0	0.0	True	None	-7.31
-0.0106	-3.4e-05	0.11781893	-0.0106	0.0	0.0	True	None	-10.464
-0.0106	-3.2e-05	0.05098199	-0.0106	0.0	-0.0	True	None	2.236
-0.0106	-3e-05	-0.00026822	-0.0106	0.0	0.0	True	None	90.842
-0.0106	-2.8e-05	0.00314913	-0.0106	0.0	0.0	True	None	62.422
-0.0106	-2.6e-05	-0.00256798	-0.0106	0.0	0.0	True	None	115.916
-0.0106	-2.4e-05	-4.967e-05	-0.0106	-0.0	0.0	True	None	99.746
-0.0106	-2.2e-05	-0.00221532	-0.0106	0.0	0.0	True	None	105.374
-0.0106	-2e-05	0.00224015	-0.0106	0.0	0.0	True	None	62.794
-0.0106	-1.8e-05	-0.00016888	-0.0106	0.0	-0.0	True	None	57.434
-0.0106	-1.6e-05	0.00189246	-0.0106	0.0	0.0	True	None	18.542
-0.0106	-1.4e-05	0.00273686	-0.0106	0.0	0.0	True	None	67.776
-0.0106	-1.2e-05	0.00571711	-0.0106	0.0	0.0	True	None	51.15
-0.0106	-1e-05	0.00377002	-0.0106	0.0	-0.0	True	None	72.526
-0.0106	-8e-06	0.00800692	-0.0106	0.0	0.0	True	None	35.934
-0.0106	-6e-06	-0.00163419	-0.0106	-0.0	0.0	True	None	97.37
-0.0106	-4e-06	0.00800198	-0.0106	-0.0	0.0	True	None	51.372
-0.0106	-2e-06	-0.0008295	-0.0106	-0.0	-0.0	True	None	101.52
-0.0106	-0.0	0.00198683	-0.0106	-0.0	0.0	True	None	47.96
-0.0106	2e-06	0.00273189	-0.0106	0.0	-0.0	True	None	-8.944
-0.0106	4e-06	0.00967589	-0.0106	0.0	0.0	True	None	32.626
-0.0106	6e-06	0.00463428	-0.0106	-0.0	0.0	True	None	44.006
-0.0106	8e-06	-0.00209114	-0.0106	0.0	0.0	True	None	112.936
-0.0106	1e-05	0.00649694	-0.0106	0.0	0.0	True	None	55.92
-0.0106	1.2e-05	-0.00025332	-0.0106	0.0	0.0	True	None	94.618
-0.0106	1.4e-05	0.00160933	-0.0106	0.0	0.0	True	None	54.288
-0.0106	1.6e-05	0.00054638	-0.0106	-0.0	-0.0	True	None	84.234
-0.0106	1.8e-05	0.00200173	-0.0106	0.0	0.0	True	None	69.086
-0.0106	2e-05	-0.00103812	-0.0106	-0.0	0.0	True	None	-93.938
-0.0106	2.2e-05	0.0012219	-0.0106	-0.0	0.0	True	None	76.714
-0.0106	2.4e-05	-0.00141562	-0.0106	0.0	-0.0	True	None	44.064
-0.0106	2.6e-05	0.00727678	-0.0106	0.0	-0.0	True	None	-33.658
-0.0106	2.8e-05	0.00272196	-0.0106	-0.0	0.0	True	None	70.016
-0.0106	3e-05	0.00281633	-0.0106	-0.0	0.0	True	None	72.644
-0.0106	3.2e-05	0.00614428	-0.0106	0.0	0.0	True	None	-63.3
-0.0106	3.4e-05	0.10078213	-0.0106	0.0	0.0	True	None	-16.398
-0.0106	3.6e-05	0.09622693	-0.0106	0.0	-0.0	True	None	-11.552
-0.0106	3.8e-05	0.0879472	-0.0106	0.0	-0.0	True	None	-8.294
-0.0106	4e-05	0.09566107	-0.0106	0.0	0.0	True	None	-5.754
-0.0106	4.2e-05	0.12088373	-0.0106	0.0	-0.0	True	None	-13.488
-0.0106	4.4e-05	0.10391627	-0.0106	-0.0	0.0	True	None	-14.144
-0.0106	4.6e-05	0.10223733	-0.0106	0.0	-0.0	True	None	-13.94
-0.0106	4.8e-05	0.09288907	-0.0106	0.0	0.0	True	None	-12.766
-0.0106	5e-05	0.08783307	-0.0106	0.0	0.0	True	None	-15.012
-0.0106	5.2e-05	0.0872568	-0.0106	0.0	0.0	True	None	-17.094
-0.0106	5.4e-05	0.0871872	-0.0106	-0.0	0.0	True	None	-18.582
-0.0106	5.6e-05	0.0859256	-0.0106	-0.0	0.0	True	None	-12.168
-0.0106	5.8e-05	0.08703307	-0.0106	0.0	-0.0	True	None	-10.852
-0.0106	6e-05	0.07777461	-0.0106	0.0	-0.0	True	None	-11.756
-0.0106	6.2e-05	0.08167869	-0.0106	0.0	0.0	True	None	-13.356
-0.0106	6.4e-05	0.0889456	-0.0106	-0.0	0.0	True	None	-15.838
-0.0106	6.6e-05	0.08058616	-0.0106	0.0	0.0	True	None	-17.404
-0.0106	6.8e-05	0.08071507	-0.0106	0.0	0.0	True	None	-15.506
-0.0106	7e-05	0.08381973	-0.0106	0.0	-0.0	True	None	-16.542
-0.0106	7.2e-05	0.08985973	-0.0106	-0.0	0.0	True	None	-10.82
-0.0106	7.4e-05	0.07069157	-0.0106	0.0	-0.0	True	None	-17.3
-0.0106	7.6e-05	0.08307939	-0.0106	-0.0	-0.0	True	None	-14.058
-0.0106	7.8e-05	0.07979125	-0.0106	0.0	0.0	True	None	-14.29
-0.0106	8e-05	0.07865379	-0.0106	0.0	0.0	True	None	-22.38
-0.0106	8.2e-05	0.08382933	-0.0106	-0.0	0.0	True	None	-17.432
-0.0106	8.4e-05	0.07593181	-0.0106	0.0	-0.0	True	None	-18.358
-0.0106	8.6e-05	0.080278	-0.0106	0.0	0.0	True	None	-14.236
-0.0106	8.8e-05	0.07201291	-0.0106	0.0	0.0	True	None	-27.254
-0.0106	9e-05	0.0923528	-0.0106	0.0	0.0	True	None	-11.822
-0.0106	9.2e-05	0.08983973	-0.0106	0.0	-0.0	True	None	-16.164
-0.0106	9.4e-05	0.08142549	-0.0106	-0.0	0.0	True	None	-7.488
-0.0106	9.6e-05	0.08622373	-0.0106	0.0	0.0	True	None	-14.496
-0.0106	9.8e-05	0.08922373	-0.0106	0.0	-0.0	True	None	-18.102
-0.0106	0.0001	0.09238747	-0.0106	0.0	0.0	True	None	-18.054
-0.0106	0.000102	0.08075979	-0.0106	0.0	0.0	True	None	-20.604
-0.0106	0.000104	0.07976651	-0.0106	0.0	0.0	True	None	-14.438
-0.0106	0.000106	0.08009904	-0.0106	-0.0	0.0	True	None	-17.422
-0.0106	0.000108	0.08227493	-0.0106	-0.0	0.0	True	None	-23.82
-0.0106	0.00011	0.0767464	-0.0106	0.0	-0.0	True	None	-9.794
-0.0106	0.000112	0.08310915	-0.0106	0.0	-0.0	True	None	-17.28
-0.0106	0.000114	0.12961627	-0.0106	0.0	0.0	True	None	-17.024
-0.0106	0.000116	0.13449387	-0.0106	0.0	-0.0	True	None	-18.176
-0.0106	0.000118	0.09483147	-0.0106	0.0	0.0	True	None	-21.446
-0.0106	0.00012	0.1074624	-0.0106	0.0	0.0	True	None	-20.498
-0.0104	-0.00012	0.06727915	-0.0105	0.0	0.0	True	None	-45.468
-0.0104	-0.000118	0.12110747	-0.0105	0.0	0.0	True	None	-7.232
-0.0104	-0.000116	0.1259056	-0.0105	-0.0	0.0	True	None	-6.236
-0.0104	-0.000114	0.11176427	-0.0105	-0.0	0.0	True	None	-4.82
-0.0104	-0.000112	0.09393733	-0.0105	-0.0	0.0	True	None	-9.68
-0.0104	-0.00011	0.09464267	-0.0105	0.0	0.0	True	None	-5.982
-0.0104	-0.000108	0.0933712	-0.0105	0.0	0.0	True	None	-7.036
-0.0104	-0.000106	0.08071512	-0.0105	0.0	-0.0	True	None	-11.414
-0.0104	-0.000104	0.08503173	-0.0105	-0.0	-0.0	True	None	-7.844
-0.0104	-0.000102	0.08519547	-0.0105	0.0	0.0	True	None	-12.16
-0.0104	-0.0001	0.09036587	-0.0105	0.0	0.0	True	None	-6.454
-0.0104	-9.8e-05	0.09642587	-0.0105	-0.0	0.0	True	None	-5.34
-0.0104	-9.6e-05	0.08557293	-0.0105	0.0	-0.0	True	None	-10.266
-0.0104	-9.4e-05	0.09024213	-0.0105	0.0	0.0	True	None	-10.898
-0.0104	-9.2e-05	0.08461941	-0.0105	-0.0	-0.0	True	None	-7.268
-0.0104	-9e-05	0.09671893	-0.0105	0.0	0.0	True	None	-11.746
-0.0104	-8.8e-05	0.08612936	-0.0105	0.0	0.0	True	None	-8.476
-0.0104	-8.6e-05	0.09127013	-0.0105	0.0	0.0	True	None	-10.008
-0.0104	-8.4e-05	0.09388267	-0.0105	0.0	0.0	True	None	-6.364
-0.0104	-8.2e-05	0.09983333	-0.0105	0.0	0.0	True	None	-6.488
-0.0104	-8e-05	0.0834568	-0.0105	0.0	0.0	True	None	-6.918
-0.0104	-7.8e-05	0.08755973	-0.0105	0.0	0.0	True	None	-10.316
-0.0104	-7.6e-05	0.09338613	-0.0105	-0.0	-0.0	True	None	-9.504
-0.0104	-7.4e-05	0.09563147	-0.0105	0.0	0.0	True	None	-12.726
-0.0104	-7.2e-05	0.0970168	-0.0105	0.0	0.0	True	None	-11.65
-0.0104	-7e-05	0.08922347	-0.0105	0.0	0.0	True	None	-10.326
-0.0104	-6.8e-05	0.09522853	-0.0105	0.0	0.0	True	None	-8.686
-0.0104	-6.6e-05	0.09145893	-0.0105	0.0	0.0	True	None	-9.402
-0.0104	-6.4e-05	0.09909813	-0.0105	0.0	-0.0	True	None	-7.2
-0.0104	-6.2e-05	0.10106507	-0.0105	0.0	-0.0	True	None	-10.138
-0.0104	-6e-05	0.10034	-0.0105	-0.0	-0.0	True	None	-12.646
-0.0104	-5.8e-05	0.10250053	-0.0105	0.0	0.0	True	None	-12.176
-0.0104	-5.6e-05	0.11134187	-0.0105	-0.0	0.0	True	None	-19.74
-0.0104	-5.4e-05	0.07789381	-0.0105	-0.0	0.0	True	None	-8.98
-0.0104	-5.2e-05	0.07627445	-0.0105	-0.0	0.0	True	None	-13.324
-0.0104	-5e-05	0.07452616	-0.0105	0.0	-0.0	True	None	-15.102
-0.0104	-4.8e-05	0.08541413	-0.0105	-0.0	-0.0	True	None	-14.386
-0.0104	-4.6e-05	0.0880512	-0.0105	0.0	0.0	True	None	-10.524
-0.0104	-4.4e-05	0.07855928	-0.0105	0.0	0.0	True	None	-9.966
-0.0104	-4.2e-05	0.08290056	-0.0105	0.0	-0.0	True	None	-11.358
-0.0104	-4e-05	0.089	-0.0105	0.0	0.0	True	None	-15.856
-0.0104	-3.8e-05	0.1036928	-0.0105	0.0	0.0	True	None	-15.398
-0.0104	-3.6e-05	0.02435357	-0.0105	0.0	-0.0	True	None	7.754
-0.0104	-3.4e-05	-0.00094375	-0.0105	0.0	-0.0	True	None	90.424
-0.0104	-3.2e-05	0.00374518	-0.0105	0.0	0.0	True	None	16.624
-0.0104	-3e-05	-0.00063578	-0.0105	0.0	-0.0	True	None	-0.872
-0.0104	-2.8e-05	0.00698869	-0.0105	0.0	0.0	True	None	1.684
-0.0104	-2.6e-05	0.00352166	-0.0105	-0.0	0.0	True	None	12.898
-0.0104	-2.4e-05	0.00531479	-0.0105	-0.0	0.0	True	None	56.156
-0.0104	-2.2e-05	0.00374518	-0.0105	0.0	-0.0	True	None	59.364
-0.0104	-2e-05	-0.00181794	-0.0105	-0.0	0.0	True	None	96.862
-0.0104	-1.8e-05	0.0020365	-0.0105	0.0	-0.0	True	None	-9.44
-0.0104	-1.6e-05	0.00343722	-0.0105	0.0	0.0	True	None	-34.01
-0.0104	-1.4e-05	0.00336272	-0.0105	0.0	0.0	True	None	57.858
-0.0104	-1.2e-05	0.00313423	-0.0105	0.0	-0.0	True	None	80.346
-0.0104	-1e-05	-0.00023842	-0.0105	0.0	0.0	True	None	92.946
-0.0104	-8e-06	0.00030796	-0.0105	-0.0	0.0	True	None	56.708
-0.0104	-6e-06	-0.00304482	-0.0105	-0.0	0.0	True	None	-131.55
-0.0104	-4e-06	0.00346702	-0.0105	0.0	-0.0	True	None	53.4
-0.0104	-2e-06	0.00254315	-0.0105	0.0	0.0	True	None	71.782
-0.0104	-0.0	0.00182789	-0.0105	0.0	0.0	True	None	67.236
-0.0104	2e-06	0.00658139	-0.0105	0.0	0.0	True	None	44.214
-0.0104	4e-06	0.0069092	-0.0105	0.0	-0.0	True	None	40.602
-0.0104	6e-06	1.987e-05	-0.0105	0.0	0.0	True	None	54.812
-0.0104	8e-06	0.00169378	-0.0105	0.0	-0.0	True	None	59.062
-0.0104	1e-05	0.00315906	-0.0105	-0.0	-0.0	True	None	80.742
-0.0104	1.2e-05	0.00129641	-0.0105	0.0	-0.0	True	None	86.476
-0.0104	1.4e-05	0.00227989	-0.0105	0.0	0.0	True	None	69.126
-0.0104	1.6e-05	0.00055631	-0.0105	0.0	0.0	True	None	91.482
-0.0104	1.8e-05	-0.00522537	-0.0105	0.0	-0.0	True	None	128.116
-0.0104	2e-05	-0.0039538	-0.0105	-0.0	0.0	True	None	123.494
-0.0104	2.2e-05	0.00127654	-0.0105	0.0	0.0	True	None	75.944
-0.0104	2.4e-05	0.00112256	-0.0105	0.0	-0.0	True	None	80.002
-0.0104	2.6e-05	0.00512106	-0.0105	0.0	0.0	True	None	49.822
-0.0104	2.8e-05	0.01029676	-0.0105	0.0	-0.0	True	None	26.232
-0.0104	3e-05	0.00784799	-0.0105	0.0	0.0	True	None	34.232
-0.0104	3.2e-05	0.00588598	-0.0105	0.0	0.0	True	None	34.854
-0.0104	3.4e-05	0.00563266	-0.0105	0.0	0.0	True	None	-3.182
-0.0104	3.6e-05	0.04013406	-0.0105	0.0	-0.0	True	None	10.396
-0.0104	3.8e-05	0.12015867	-0.0105	0.0	-0.0	True	None	-19.61
-0.0104	4e-05	0.1044872	-0.0105	0.0	0.0	True	None	-17.656
-0.0104	4.2e-05	0.08722693	-0.0105	0.0	0.0	True	None	-14.926
-0.0104	4.4e-05	0.10168133	-0.0105	0.0	-0.0	True	None	-19.398
-0.0104	4.6e-05	0.10980187	-0.0105	0.0	-0.0	True	None	-19.782
-0.0104	4.8e-05	0.09354987	-0.0105	-0.0	0.0	True	None	-19.294
-0.0104	5e-05	0.09966933	-0.0105	0.0	0.0	True	None	-18.598
-0.0104	5.2e-05	0.09248693	-0.0105	-0.0	0.0	True	None	-18.102
-0.0104	5.4e-05	0.09733493	-0.0105	-0.0	0.0	True	None	-18.534
-0.0104	5.6e-05	0.09139947	-0.0105	0.0	0.0	True	None	-18.134
-0.0104	5.8e-05	0.08406267	-0.0105	-0.0	0.0	True	None	-19.392
-0.0104	6e-05	0.08509093	-0.0105	0.0	0.0	True	None	-17.942
-0.0104	6.2e-05	0.08439581	-0.0105	0.0	0.0	True	None	-23.108
-0.0104	6.4e-05	0.09282987	-0.0105	0.0	0.0	True	None	-17.17
-0.0104	6.6e-05	0.07912573	-0.0105	0.0	-0.0	True	None	-12.156
-0.0104	6.8e-05	0.07812725	-0.0105	-0.0	0.0	True	None	-22.646
-0.0104	7e-05	0.08234907	-0.0105	-0.0	-0.0	True	None	-22.066
-0.0104	7.2e-05	0.087376	-0.0105	0.0	0.0	True	None	-18.154
-0.0104	7.4e-05	0.0836952	-0.0105	0.0	-0.0	True	None	-18.164
-0.0104	7.6e-05	0.07808749	-0.0105	0.0	0.0	True	None	-18.796
-0.0104	7.8e-05	0.07544011	-0.0105	0.0	-0.0	True	None	-20.71
-0.0104	8e-05	0.07607085	-0.0105	0.0	0.0	True	None	-23.552
-0.0104	8.2e-05	0.08338747	-0.0105	0.0	0.0	True	None	-18.704
-0.0104	8.4e-05	0.07565363	-0.0105	0.0	0.0	True	None	-19.99
-0.0104	8.6e-05	0.08121688	-0.0105	0.0	0.0	True	None	-22.856
-0.0104	8.8e-05	0.09339573	-0.0105	-0.0	0.0	True	None	-28.784
-0.0104	9e-05	0.0827368	-0.0105	0.0	0.0	True	None	-24.746
-0.0104	9.2e-05	0.0783956	-0.0105	0.0	-0.0	True	None	-22.766
-0.0104	9.4e-05	0.07944859	-0.0105	-0.0	-0.0	True	None	-22.946
-0.0104	9.6e-05	0.07881763	-0.0105	-0.0	0.0	True	None	-23.944
-0.0104	9.8e-05	0.08869733	-0.0105	0.0	-0.0	True	None	-18.822
-0.0104	0.0001	0.07937392	-0.0105	0.0	0.0	True	None	-19.626
-0.0104	0.000102	0.07841541	-0.0105	0.0	0.0	True	None	-24.276
-0.0104	0.000104	0.0862536	-0.0105	0.0	-0.0	True	None	-24.764
-0.0104	0.000106	0.07578763	-0.0105	0.0	0.0	True	None	-22.506
-0.0104	0.000108	0.07383573	-0.0105	0.0	0.0	True	None	-22.658
-0.0104	0.00011	0.07096477	-0.0105	-0.0	0.0	True	None	-24.23
-0.0104	0.000112	0.06516821	-0.0105	-0.0	0.0	True	None	-19.896
-0.0104	0.000114	0.11141163	-0.0105	0.0	0.0	True	None	-20.412
-0.0104	0.000116	0.13324213	-0.0105	0.0	0.0	True	None	-20.104
-0.0104	0.000118	0.10906693	-0.0105	0.0	0.0	True	None	-23.316
-0.0104	0.00012	0.09901867	-0.0105	-0.0	0.0	True	None	-24.902
-0.0102	-0.00012	0.03754121	-0.0102	0.0	0.0	True	None	-49.578
-0.0102	-0.000118	0.08181291	-0.0102	-0.0	-0.0	True	None	-5.358
-0.0102	-0.000116	0.08276643	-0.0102	0.0	0.0	True	None	-4.254
-0.0102	-0.000114	0.08980987	-0.0102	-0.0	0.0	True	None	-3.574
-0.0102	-0.000112	0.09051493	-0.0102	0.0	0.0	True	None	-3.912
-0.0102	-0.00011	0.08208115	-0.0102	0.0	0.0	True	None	-4.328
-0.0102	-0.000108	0.08553813	-0.0102	0.0	0.0	True	None	-7.756
-0.0102	-0.000106	0.08826021	-0.0102	-0.0	0.0	True	None	-3.194
-0.0102	-0.000104	0.09108613	-0.0102	-0.0	0.0	True	None	-10.012
-0.0102	-0.000102	0.09029173	-0.0102	-0.0	0.0	True	None	-7.676
-0.0102	-0.0001	0.09126507	-0.0102	0.0	0.0	True	None	-8.71
-0.0102	-9.8e-05	0.09122533	-0.0102	-0.0	0.0	True	None	-5.908
-0.0102	-9.6e-05	0.08322848	-0.0102	-0.0	0.0	True	None	-9.048
-0.0102	-9.4e-05	0.0919504	-0.0102	-0.0	-0.0	True	None	-7.2
-0.0102	-9.2e-05	0.09524373	-0.0102	0.0	0.0	True	None	-4.386
-0.0102	-9e-05	0.10304693	-0.0102	-0.0	0.0	True	None	-2.204
-0.0102	-8.8e-05	0.09263627	-0.0102	0.0	0.0	True	None	-8.376
-0.0102	-8.6e-05	0.09099173	-0.0102	0.0	0.0	True	None	-5.76
-0.0102	-8.4e-05	0.09685813	-0.0102	0.0	-0.0	True	None	-6.446
-0.0102	-8.2e-05	0.0862384	-0.0102	0.0	-0.0	True	None	-10.098
-0.0102	-8e-05	0.09377333	-0.0102	0.0	0.0	True	None	-11.054
-0.0102	-7.8e-05	0.0925168	-0.0102	0.0	-0.0	True	None	-10.752
-0.0102	-7.6e-05	0.09351013	-0.0102	0.0	0.0	True	None	-7.296
-0.0102	-7.4e-05	0.0936344	-0.0102	0.0	0.0	True	None	-5.382
-0.0102	-7.2e-05	0.0890944	-0.0102	-0.0	-0.0	True	None	-5.976
-0.0102	-7e-05	0.09555173	-0.0102	-0.0	0.0	True	None	-10.6
-0.0102	-6.8e-05	0.09624693	-0.0102	0.0	0.0	True	None	-6.108
-0.0102	-6.6e-05	0.0862928	-0.0102	0.0	-0.0	True	None	-9.052
-0.0102	-6.4e-05	0.09490107	-0.0102	0.0	0.0	True	None	-8.616
-0.0102	-6.2e-05	0.10904213	-0.0102	0.0	0.0	True	None	-9.09
-0.0102	-6e-05	0.1085904	-0.0102	-0.0	0.0	True	None	-5.324
-0.0102	-5.8e-05	0.12691387	-0.0102	-0.0	0.0	True	None	-11.252
-0.0102	-5.6e-05	0.1173872	-0.0102	0.0	-0.0	True	None	-20.004
-0.0102	-5.4e-05	0.10066773	-0.0102	0.0	0.0	True	None	-7.936
-0.0102	-5.2e-05	0.1038168	-0.0102	0.0	0.0	True	None	-8.08
-0.0102	-5e-05	0.10923573	-0.0102	0.0	0.0	True	None	-10.988
-0.0102	-4.8e-05	0.12330773	-0.0102	0.0	-0.0	True	None	-11.752
-0.0102	-4.6e-05	0.04833474	-0.0102	0.0	0.0	True	None	59.048
-0.0102	-4.4e-05	0.00267229	-0.0102	-0.0	0.0	True	None	57.714
-0.0102	-4.2e-05	0.00342232	-0.0102	-0.0	0.0	True	None	24.422
-0.0102	-4e-05	0.00475846	-0.0102	0.0	0.0	True	None	18.218
-0.0102	-3.8e-05	-0.00247858	-0.0102	0.0	-0.0	True	None	127.728
-0.0102	-3.6e-05	0.00178318	-0.0102	0.0	0.0	True	None	64.18
-0.0102	-3.4e-05	0.00538432	-0.0102	0.0	0.0	True	None	47.978
-0.0102	-3.2e-05	0.00538431	-0.0102	-0.0	0.0	True	None	63.762
-0.0102	-3e-05	0.00156463	-0.0102	0.0	0.0	True	None	78.14
-0.0102	-2.8e-05	0.00196199	-0.0102	0.0	0.0	True	None	-55.084
-0.0102	-2.6e-05	0.00825032	-0.0102	-0.0	-0.0	True	None	20.554
-0.0102	-2.4e-05	0.00918412	-0.0102	-0.0	-0.0	True	None	28.226
-0.0102	-2.2e-05	-0.00240407	-0.0102	0.0	-0.0	True	None	41.554
-0.0102	-2e-05	0.00016391	-0.0102	0.0	0.0	True	None	4.946
-0.0102	-1.8e-05	8.444e-05	-0.0102	0.0	-0.0	True	None	77.236
-0.0102	-1.6e-05	0.00219545	-0.0102	-0.0	-0.0	True	None	23.944
-0.0102	-1.4e-05	-0.00270208	-0.0102	-0.0	0.0	True	None	104.52
-0.0102	-1.2e-05	-0.00426672	-0.0102	-0.0	0.0	True	None	136.424
-0.0102	-1e-05	-7.451e-05	-0.0102	0.0	0.0	True	None	97.738
-0.0102	-8e-06	-0.00014901	-0.0102	0.0	0.0	True	None	-70.806
-0.0102	-6e-06	0.00413757	-0.0102	0.0	0.0	True	None	27.996
-0.0102	-4e-06	0.00530982	-0.0102	0.0	-0.0	True	None	49.348
-0.0102	-2e-06	-0.00635289	-0.0102	-0.0	0.0	True	None	24.734
-0.0102	-0.0	0.0003924	-0.0102	0.0	-0.0	True	None	22.132
-0.0102	2e-06	0.00116229	-0.0102	-0.0	0.0	True	None	-61.264
-0.0102	4e-06	0.00308456	-0.0102	-0.0	-0.0	True	None	65.492
-0.0102	6e-06	0.00340245	-0.0102	-0.0	-0.0	True	None	52.804
-0.0102	8e-06	0.00092885	-0.0102	-0.0	0.0	True	None	61.822
-0.0102	1e-05	-0.00295044	-0.0102	0.0	-0.0	True	None	-28.354
-0.0102	1.2e-05	-0.00193716	-0.0102	0.0	0.0	True	None	115.208
-0.0102	1.4e-05	0.00412765	-0.0102	0.0	0.0	True	None	63.804
-0.0102	1.6e-05	-0.00488761	-0.0102	0.0	0.0	True	None	112.578
-0.0102	1.8e-05	-0.00224016	-0.0102	0.0	0.0	True	None	130.284
-0.0102	2e-05	-0.00219546	-0.0102	0.0	0.0	True	None	99.05
-0.0102	2.2e-05	0.00215075	-0.0102	-0.0	-0.0	True	None	67.982
-0.0102	2.4e-05	0.00135104	-0.0102	0.0	0.0	True	None	88.478
-0.0102	2.6e-05	0.00361603	-0.0102	0.0	-0.0	True	None	35.724
-0.0102	2.8e-05	-0.00045697	-0.0102	0.0	0.0	True	None	2.458
-0.0102	3e-05	-0.00242393	-0.0102	0.0	-0.0	True	None	-9.214
-0.0102	3.2e-05	-0.00412267	-0.0102	0.0	0.0	True	None	50.144
-0.0102	3.4e-05	0.00094375	-0.0102	0.0	0.0	True	None	82.264
-0.0102	3.6e-05	0.03439704	-0.0102	0.0	0.0	True	None	43.684
-0.0102	3.8e-05	0.04495691	-0.0102	-0.0	0.0	True	None	-13.106
-0.0102	4e-05	0.02179559	-0.0102	0.0	0.0	True	None	-24.51
-0.0102	4.2e-05	0.08729653	-0.0102	-0.0	-0.0	True	None	-13.464
-0.0102	4.4e-05	0.08578149	-0.0102	0.0	-0.0	True	None	-14.914
-0.0102	4.6e-05	0.084356	-0.0102	-0.0	0.0	True	None	-16.6
-0.0102	4.8e-05	0.07659733	-0.0102	-0.0	0.0	True	None	-16.892
