Started: April 10, 2024 18:22:03
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
139.76212471	10.1175	10.0038	7.36288
138.01462664	10.1175	10.0038	7.36288
137.4095458	10.1175	10.0038	7.34627
133.75750577	10.1175	10.0038	7.34627
135.90839107	10.1175	10.0038	7.34627
135.9530408	10.1175	10.0038	7.34627
131.382602	10.1175	10.0038	7.34627
140.47882987	10.1175	10.0038	7.34627
136.78214011	10.1175	10.0038	7.34627
134.63125481	10.1175	10.0038	7.34627
133.93687452	10.1175	10.0038	7.34627
139.24634334	10.1175	10.0038	7.34627
131.53887606	10.1175	10.0038	7.34627
133.62278676	10.1175	10.0038	7.34627
134.51886066	10.1175	10.0038	7.34627
132.9730562	10.0234	10.0038	7.34627
136.82678984	10.0234	10.0038	7.34627
129.3656659	10.0234	10.0038	7.34627
135.75134719	10.0234	10.0038	7.34627
125.57967667	10.0234	10.0038	7.34627
130.86682063	10.0234	10.0038	7.34627
135.21401078	10.0234	9.91586	7.34627
135.16859122	10.0234	9.91586	7.34627
132.52501925	10.0234	9.91586	7.34627
133.04003079	10.0234	9.91586	7.34627
134.20554273	10.0234	9.91586	7.34627
130.15011547	10.0234	9.91586	7.34627
138.97767513	10.0234	9.91586	7.32902
137.27482679	10.0234	9.91586	7.32902
132.99538106	10.0234	9.91586	7.32902
134.87759815	10.0234	9.91586	7.32902
132.05465743	10.0234	9.91586	7.32902
130.30715935	10.0234	9.91586	7.32902
133.8691301	10.0234	9.91586	7.32902
136.9160893	10.0234	9.91586	7.32902
129.05234796	10.0234	9.91586	7.32902
126.58814473	10.0234	9.91586	7.32902
130.50885296	10.0234	9.91586	7.32902
139.78444958	10.0234	9.91586	7.32902
136.0200154	10.0234	9.91586	7.32902
127.50654349	9.93132	9.91586	7.32902
134.81062356	9.93132	9.91586	7.32902
130.46420323	9.93132	9.91586	7.32902
129.61277906	9.93132	9.91586	7.32902
134.65357968	9.93132	9.91586	7.32902
139.20169361	9.93132	9.91586	7.32902
130.01539646	9.93132	9.83127	7.32902
133.42109315	9.93132	9.83127	7.32902
141.01616628	9.93132	9.83127	7.32902
129.25404157	9.93132	9.83127	7.32902
131.96458814	9.93132	9.83127	7.32902
130.91224018	9.93132	9.83127	7.32902
136.31177829	9.93132	9.83127	7.32902
130.06081601	9.93132	9.83127	7.15317
131.51655119	9.93132	9.83127	7.15317
126.94611239	9.93132	9.83127	7.15317
131.87528868	9.93132	9.83127	7.15317
133.33179369	9.93132	9.83127	7.15317
