Started: January 28, 2023 18:47:11
Resistor	1000000.0	Excitation Current (A)	1e-07
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.389203	10.0728	9.99949	8.73436
0.347804	10.0728	9.99949	8.73436
0.311529	10.0728	9.99949	8.73436
0.349201	10.0728	9.99949	8.73436
0.328805	10.0728	9.99949	8.73436
0.28466	10.0728	9.99712	8.73436
0.356884	10.0728	9.99712	8.73436
0.280749	10.0728	9.99712	8.75774
0.340772	10.0728	9.99712	8.75774
0.343427	10.0728	9.99712	8.75774
0.35423	10.0728	9.99712	8.75774
0.361355	10.0728	9.99712	8.75774
0.341331	10.0728	9.99712	8.75774
0.35721	10.0728	9.99602	8.75774
0.359864	10.0728	9.99602	8.75774
0.361215	10.0728	9.99602	8.75774
0.280516	10.0728	9.99602	8.75774
0.349154	10.0728	9.99602	8.75774
0.347245	10.0728	9.99602	8.75774
0.362379	10.0728	9.99602	8.75774
0.339329	10.0728	9.99602	8.75774
0.323589	10.0728	9.99333	8.75774
0.326942	10.0728	9.99333	8.75774
0.29388	10.0728	9.99333	8.75774
0.345429	10.0728	9.99333	8.75774
0.311482	10.0728	9.99333	8.75774
0.303845	10.0728	9.99333	8.75774
0.304311	10.0728	9.99333	8.75774
0.334113	10.0208	9.99333	8.75774
0.365918	10.0208	9.99333	8.75774
0.320982	10.0208	9.99333	8.75774
0.329922	10.0208	9.99333	8.75774
0.31558	10.0208	9.99333	8.75774
0.350318	10.0208	9.99333	8.75774
0.343287	10.0208	9.99333	8.75774
0.319538	10.0128	9.99333	8.75774
0.341378	10.0128	9.99333	8.75774
0.282798	10.0128	9.98986	8.75774
0.276232	10.0128	9.98986	8.73058
0.433673	10.0128	9.98986	8.73058
0.366011	10.0128	9.98986	8.73058
0.332856	10.0128	9.98986	8.73058
0.3465	10.0128	9.98986	8.73058
0.346686	10.0128	9.98986	8.73058
0.301564	10.0128	9.98986	8.73058
0.34352	10.0128	9.99017	8.73058
0.40578	10.0128	9.99017	8.73468
0.356651	10.0128	9.99017	8.73468
0.30161	10.0128	9.99017	8.73468
0.332716	10.0128	9.99017	8.73468
0.290574	10.0128	9.99017	8.73468
0.299608	10.0128	9.99017	8.73468
0.361774	10.0128	9.99017	8.73468
0.381938	10.0128	9.99002	8.73468
0.308595	10.0128	9.99002	8.73468
0.360004	10.0128	9.99002	8.73468
0.376908	10.0128	9.99002	8.73468
0.339841	10.0128	9.99002	8.73468
0.353392	10.0128	9.99002	8.73468
0.357443	10.0128	9.99002	8.73468
0.290481	10.0128	9.99002	8.73468
0.311343	10.0128	9.98702	8.73468
0.286197	10.0128	9.98702	8.73468
0.303054	10.0128	9.98702	8.73468
0.383615	10.0128	9.98702	8.73468
0.295277	10.0128	9.98702	8.73468
0.293973	10.0128	9.98702	8.73468
0.315534	10.0719	9.98702	8.73468
0.372903	10.0719	9.98702	8.73468
0.367734	10.0719	9.98654	8.73468
0.330016	10.0719	9.98654	8.73468
0.348595	10.0719	9.98654	8.73468
0.343985	10.0719	9.98654	8.73468
0.341704	10.0719	9.98654	8.73468
0.300912	10.0719	9.98654	8.73468
0.342123	10.1289	9.98654	8.73468
0.24601	10.1289	9.98654	8.73468
0.321308	10.1289	9.98465	8.73468
0.297699	10.1289	9.98465	8.73468
0.341704	10.1289	9.98465	8.73468
0.332251	10.1289	9.98465	8.73468
0.390367	10.1289	9.98465	8.73468
0.307338	10.1289	9.98465	8.73468
0.352181	10.1289	9.98465	8.73468
0.384313	10.1289	9.98433	8.73468
0.362845	10.1289	9.98433	8.73468
0.316046	10.1289	9.98433	8.7414
0.370482	10.1289	9.98433	8.7414
0.276651	10.1289	9.98433	8.7414
0.38054	10.1289	9.98433	8.7414
0.343054	10.1289	9.98433	8.7414
0.347012	10.1289	9.98433	8.7414
0.395768	10.1289	9.98181	8.7414
0.36061	10.1289	9.98181	8.7414
0.360703	10.1289	9.98181	8.7414
0.382404	10.1289	9.98181	8.7414
0.314556	10.1289	9.98181	8.7414
0.314276	10.1289	9.98181	8.7414
0.353485	10.1289	9.98181	8.7414
0.260027	10.1289	9.98181	8.7414
0.302774	10.1289	9.99397	8.7414
0.329597	10.1289	9.99397	8.7414
0.304684	10.1289	9.99397	8.7414
0.338072	10.1289	9.99397	8.7414
0.343799	10.1289	9.99397	8.7414
0.389529	10.1289	9.99397	8.7414
0.272972	10.1289	9.99397	8.7414
0.368107	10.1289	9.99397	8.7414
0.2475	10.1289	9.97928	8.7414
0.314556	10.1289	9.97928	8.7414
0.333927	10.1289	9.97928	8.7414
0.269619	10.1289	9.97928	8.7414
0.340726	10.1289	9.97928	8.7414
0.317396	10.1289	9.97928	8.7414
0.349573	10.1289	9.97928	8.7414
0.290434	10.0374	9.97928	8.7414
0.299515	10.0374	9.97723	8.7414
0.327594	10.0374	9.97723	8.7414
0.307059	10.0374	9.97723	8.7414
0.368014	10.0374	9.97723	8.7414
0.31558	10.0374	9.97723	8.7414
0.313112	10.0374	9.97723	8.7414
0.325545	10.0374	9.97723	8.7414
0.37281	10.0374	9.97723	8.7414
0.390506	10.0374	9.97754	8.7414
0.319911	10.0374	9.97754	8.76121
0.385105	10.0374	9.97754	8.76121
0.326197	10.0374	9.97754	8.76121
0.372298	10.0374	9.97754	8.76121
0.334486	10.0374	9.97754	8.76121
0.286989	10.0374	9.97754	8.76121
0.31232	10.0374	9.97754	8.76121
0.383801	10.0374	9.97391	8.76121
0.331366	10.0374	9.97391	8.70678
0.326057	10.0374	9.97391	8.70678
0.370947	10.0374	9.97391	8.70678
0.383568	10.0374	9.97391	8.70678
0.371506	10.0374	9.97391	8.70678
0.372298	10.0374	9.97391	8.70678
0.275161	10.0374	9.97391	8.70678
0.327361	10.0374	9.9747	8.70678
0.388225	10.0374	9.9747	8.70678
0.301797	10.0374	9.9747	8.70678
0.276791	10.0374	9.9747	8.70678
0.345615	10.0374	9.9747	8.70678
0.353438	10.0374	9.9747	8.70678
0.379934	10.0374	9.9747	8.70678
0.396467	10.0374	9.9747	8.70678
0.282611	10.0374	9.97312	8.70678
0.40145	10.0374	9.97312	8.70678
0.277256	10.0374	9.97312	8.70678
0.28317	10.0374	9.97312	8.70678
0.324381	10.0374	9.97312	8.70678
0.373415	10.0374	9.97312	8.70678
0.348921	10.1377	9.97312	8.70678
0.254811	10.1377	9.97312	8.70678
0.321401	10.1377	9.97312	8.70678
0.333322	10.1377	9.97312	8.70678
0.330295	10.1377	9.97312	8.70678
0.306919	10.1377	9.97312	8.70678
0.449785	10.1377	9.97312	8.70678
0.369038	10.1377	9.97312	8.70678
0.404709	10.1377	9.97312	8.70678
0.355394	10.1377	9.97186	8.70678
0.29728	10.1377	9.97186	8.70678
0.282518	10.1377	9.97186	8.73982
0.28629	10.1377	9.97186	8.73982
0.309201	10.1377	9.97186	8.73982
0.355115	10.1377	9.97186	8.73982
0.301284	10.1377	9.97186	8.73982
0.214625	10.1377	9.97186	8.73982
0.317303	10.1377	9.96807	8.73982
0.343939	10.1377	9.96807	8.73982
0.392835	10.1377	9.96807	8.7788
0.343613	10.1377	9.96807	8.7788
0.402055	10.1377	9.96807	8.7788
0.410902	10.1377	9.96807	8.7788
0.317443	10.1377	9.96807	8.7788
0.356791	10.1377	9.96807	8.7788
0.345708	10.1377	9.96918	8.7788
0.387806	10.1377	9.96918	8.7788
0.324614	10.1377	9.96918	8.7788
0.351343	10.1377	9.96918	8.7788
0.318095	10.1377	9.96918	8.7788
0.269852	10.1377	9.96918	8.7788
0.318141	10.1377	9.96918	8.7788
0.362286	10.1377	9.96918	8.7788
0.370342	10.1377	9.96744	8.7788
0.314928	10.1377	9.96744	8.7788
0.344544	10.1377	9.96744	8.7788
0.377047	10.1377	9.96744	8.7788
0.341843	10.1377	9.96744	8.7788
0.368572	10.1377	9.96744	8.7788
0.314882	10.1377	9.96744	8.7788
0.33565	9.98746	9.96744	8.7788
0.305848	9.98746	9.96697	8.7788
0.315254	9.98746	9.96697	8.7788
0.338491	9.98746	9.96697	8.7788
0.414069	9.98746	9.96697	8.7788
0.334207	9.98746	9.96697	8.7788
0.438097	9.98746	9.96697	8.7788
0.247035	10.08	9.96697	8.7788
0.348689	10.08	9.96697	8.7788
0.363916	10.08	9.94235	8.7788
0.32941	10.08	9.94235	8.7788
0.352786	10.08	9.94235	8.7788
0.336535	10.08	9.94235	8.7788
0.369085	10.08	9.94235	8.7788
0.333881	10.08	9.94235	8.7788
0.304078	10.08	9.94235	8.7788
0.322938	10.08	9.94235	8.7788
0.27083	10.08	9.94235	8.7788
0.342914	10.08	9.94235	8.6306
0.400658	10.08	9.94235	8.6306
0.292064	10.08	9.94235	8.6306
0.36047	10.08	9.94235	8.6306
0.316837	10.08	9.94235	8.6306
0.308781	10.08	9.94235	8.6306
0.324521	10.08	9.94235	8.6306
0.373788	10.08	9.93904	8.6306
0.359119	10.08	9.93904	8.6306
0.376209	10.08	9.93904	8.6306
0.363776	10.08	9.93904	8.6306
0.328525	10.08	9.93904	8.6306
0.327967	10.08	9.93904	8.6306
0.361774	10.08	9.93904	8.6306
0.361448	10.08	9.93904	8.6306
0.302169	10.08	9.93557	8.6306
0.338118	10.08	9.93557	8.6306
0.313066	10.08	9.93557	8.6306
0.356605	10.08	9.93557	8.6306
0.337001	10.08	9.93557	8.6306
0.313717	10.08	9.93557	8.6306
0.346779	10.0444	9.93557	8.6306
0.323403	10.0444	9.93557	8.6306
0.375744	10.0444	9.94219	8.6306
0.39791	10.0444	9.94219	8.6306
0.30636	10.0444	9.94219	8.6306
0.383289	10.0444	9.94219	8.6306
0.402381	10.0444	9.94219	8.6306
0.385896	10.0444	9.94219	8.6306
0.297792	9.99356	9.94219	8.6306
0.326942	9.99356	9.94219	8.6306
0.379422	9.99356	9.93762	8.6306
0.339282	9.99356	9.93762	8.6306
0.364102	9.99356	9.93762	8.6306
0.32955	9.99356	9.93762	8.6306
0.326151	9.99356	9.93762	8.6306
0.379748	9.99356	9.93762	8.6306
0.263426	9.99356	9.93762	8.6306
0.28643	9.99356	9.93651	8.6306
0.442148	9.99356	9.93651	8.6306
0.333229	9.99356	9.93651	7.77039
0.402288	9.99356	9.93651	7.77039
0.330854	9.99356	9.93651	7.77039
0.406479	9.99356	9.93651	7.77039
0.382357	9.99356	9.93651	7.77039
0.278933	9.99356	9.93651	7.77039
0.325638	9.99356	9.92816	7.77039
0.36331	9.99356	9.92816	7.77039
0.307384	9.99356	9.92816	7.77039
0.383242	9.99356	9.92816	7.77039
0.346686	9.99356	9.92816	7.77039
0.347199	9.99356	9.92816	7.77039
0.283636	9.99356	9.92816	7.77039
0.316698	9.99356	9.92816	7.77039
0.360796	9.99356	9.92847	7.77039
0.325033	9.99356	9.92847	7.77039
0.4489	9.99356	9.92847	7.77039
0.417887	9.99356	9.92847	7.77039
0.296628	9.99356	9.92847	7.77039
0.324661	9.99356	9.92847	7.77039
0.420868	9.99356	9.92847	7.77039
0.318421	9.99356	9.92847	7.77039
0.28615	9.99356	9.92595	7.77039
0.365546	9.99356	9.92595	7.77039
0.326709	9.99356	9.92595	7.77039
0.306546	9.99356	9.92595	7.77039
0.346873	9.99356	9.92595	7.77039
0.26147	9.99356	9.92595	7.77039
0.345196	9.99356	9.92595	7.77039
0.367594	10.0914	9.92595	7.77039
0.356977	10.0914	9.95939	7.77039
0.353718	10.0914	9.95939	7.77039
0.428272	10.0914	9.95939	7.77039
0.333415	10.0914	9.95939	7.77039
0.324102	10.0914	9.95939	7.77039
0.305336	10.0914	9.95939	7.77039
0.32331	10.0914	9.95939	7.77039
0.369876	10.0914	9.95939	7.77039
0.357583	10.0914	9.92295	7.77039
0.360889	10.0914	9.92295	7.00296
0.329224	10.0914	9.92295	7.00296
0.330388	10.0914	9.92295	7.00296
0.361075	10.0914	9.92295	7.00296
0.385664	10.0914	9.92295	7.00296
0.377187	10.0914	9.92295	7.00296
0.326104	10.0914	9.92295	7.00296
0.383941	10.0914	9.92027	7.00296
0.30622	10.0914	9.92027	6.94808
0.295464	10.0914	9.92027	6.94808
0.349806	10.0914	9.92027	6.94808
0.353811	10.0914	9.92027	6.94808
0.351296	10.0914	9.92027	6.94808
0.272134	10.0914	9.92027	6.94808
0.344032	10.0914	9.92027	6.94808
0.375092	10.0914	9.92059	6.94808
0.409366	10.0914	9.92059	6.94808
0.381238	10.0914	9.92059	6.94808
0.305429	10.0914	9.92059	6.94808
0.322518	10.0914	9.92059	6.94808
0.371273	10.0914	9.92059	6.94808
0.341331	10.0914	9.92059	6.94808
0.365359	10.0914	9.92059	6.94808
0.367408	10.0914	9.91854	6.94808
0.354556	10.0914	9.91854	6.94808
0.392742	10.0914	9.91854	6.94808
0.33714	10.0914	9.91854	6.94808
0.305615	10.0914	9.91854	6.94808
0.331878	10.0914	9.91854	6.94808
0.384127	9.97203	9.91854	6.94808
0.448528	9.97203	9.91901	6.94808
0.407177	9.97203	9.91901	6.94808
0.367781	9.97203	9.91901	6.94808
0.381659	9.97203	9.91901	6.94808
0.356512	9.97203	9.91901	6.94808
0.330202	9.97203	9.91901	6.94808
0.364381	9.97203	9.91901	6.94808
0.261144	10.0304	9.91901	6.94808
0.277582	10.0304	9.91996	6.94808
0.361448	10.0304	9.91996	6.94808
0.397352	10.0304	9.91996	6.30256
0.355254	10.0304	9.91996	6.30256
0.356325	10.0304	9.91996	6.30256
0.354509	10.0304	9.91996	6.30256
0.398609	10.0304	9.91996	6.30256
0.399587	10.0304	9.91996	6.30256
0.320376	10.0304	9.91996	6.30256
0.335464	10.0304	9.91996	6.30256
0.392229	10.0304	9.91996	6.20682
0.365918	10.0304	9.91996	6.20682
0.313252	10.0304	9.91996	6.20682
0.378584	10.0304	9.91996	6.20682
0.373182	10.0304	9.91996	6.20682
0.336535	10.0304	9.91996	6.20682
0.339282	10.0304	9.91885	6.20682
0.335324	10.0304	9.91885	6.20682
0.340167	10.0304	9.91885	6.20682
0.324754	10.0304	9.91885	6.20682
0.313717	10.0304	9.91885	6.20682
0.305848	10.0304	9.91885	6.20682
0.373881	10.0304	9.91885	6.20682
0.331878	10.0304	9.91885	6.20682
0.325638	10.0304	9.92327	6.20682
0.320283	10.0304	9.92327	6.20682
0.338304	10.0304	9.92327	6.20682
0.315487	10.0304	9.92327	6.20682
0.353811	10.0304	9.92327	6.20682
0.358095	10.0304	9.92327	6.20682
0.378584	10.0304	9.92327	6.20682
0.371366	10.0154	9.92327	6.20682
0.320283	10.0154	9.91743	6.20682
0.352926	10.0154	9.91743	6.20682
0.378305	10.0154	9.91743	6.20682
0.40578	10.0154	9.91743	6.20682
0.348083	10.0154	9.91743	6.20682
0.395023	10.0154	9.91743	6.20682
0.355906	9.96397	9.91743	6.20682
0.378631	9.96397	9.91743	6.20682
0.432928	9.96397	9.91822	6.20682
0.299748	9.96397	9.91822	6.20682
0.376815	9.96397	9.91822	6.20682
0.371599	9.96397	9.91822	6.20682
0.315487	9.96397	9.91822	6.20682
0.294532	9.96397	9.91822	6.20682
0.254113	9.96397	9.91822	6.20682
0.390041	9.96397	9.91822	6.20682
0.364754	9.96397	9.9198	6.20682
0.265242	9.96397	9.9198	5.63739
0.318188	9.96397	9.9198	5.63739
0.29537	9.96397	9.9198	5.63739
0.284381	9.96397	9.9198	5.63739
0.336349	9.96397	9.9198	5.63739
0.31856	9.96397	9.9198	5.63739
0.372717	9.96397	9.9198	5.63739
0.402474	9.96397	9.91806	5.63739
0.383149	9.96397	9.91806	5.63739
0.31572	9.96397	9.91806	5.63739
0.368805	9.96397	9.91806	5.63739
0.34054	9.96397	9.91806	5.63739
0.339143	9.96397	9.91806	5.63739
0.402148	9.96397	9.91806	5.63739
0.416444	9.96397	9.91806	5.63739
0.307012	9.96397	9.91806	5.63739
0.417608	9.96397	9.91806	5.63739
0.387806	9.96397	9.91806	5.63739
0.367641	9.96397	9.91806	5.63739
0.295324	9.96397	9.91806	5.63739
0.316465	9.96397	9.91806	5.63739
0.341471	9.96397	9.91806	5.63739
0.323217	9.96397	9.91854	5.63739
0.347292	9.96397	9.91854	5.63739
0.330574	9.96397	9.91854	5.63739
0.345941	9.96397	9.91854	5.63739
0.354742	9.96397	9.91854	5.63739
0.39181	9.96397	9.91854	5.63739
0.393394	9.96397	9.91854	5.63739
0.36359	9.97705	9.91854	5.63739
0.268548	9.97705	9.92863	5.63739
0.330761	9.97705	9.92863	5.63739
0.333136	9.97705	9.92863	5.63739
0.36657	9.97705	9.92863	5.63739
0.358048	9.97705	9.92863	5.63739
0.318979	9.97705	9.92863	5.63739
0.299049	9.97705	9.92863	5.63739
0.362938	9.97705	9.92863	5.63739
0.33551	9.97705	9.91854	5.63739
0.28927	9.97705	9.91854	5.63739
0.309387	9.97705	9.91854	5.18903
0.316837	9.97705	9.91854	5.18903
0.315999	9.97705	9.91854	5.18903
0.327594	9.97705	9.91854	5.18903
0.354789	9.97705	9.91854	5.18903
0.362658	9.97705	9.91854	5.18903
0.346873	9.97705	9.91775	5.18903
0.414069	9.97705	9.91775	5.18903
0.362379	9.97705	9.91775	5.18041
0.315208	9.97705	9.91775	5.18041
0.385803	9.97705	9.91775	5.18041
0.34324	9.97705	9.91775	5.18041
0.341378	9.97705	9.91775	5.18041
0.348782	9.97705	9.91775	5.18041
0.333741	9.97705	9.91854	5.18041
0.375278	9.97705	9.91854	5.18041
0.424965	9.97705	9.91854	5.18041
0.362845	9.97705	9.91854	5.18041
0.354044	9.97705	9.91854	5.18041
0.334533	9.97705	9.91854	5.18041
0.341145	9.97705	9.91854	5.18041
0.336255	9.97705	9.91854	5.18041
0.331645	9.97705	9.91948	5.18041
0.370295	9.97705	9.91948	5.18041
0.341937	9.97705	9.91948	5.18041
0.329317	9.97705	9.91948	5.18041
0.378072	9.97705	9.91948	5.18041
0.365685	9.97705	9.91948	5.18041
0.386641	10.0323	9.91948	5.18041
0.372624	10.0323	9.91948	5.18041
0.396141	10.0323	9.91822	5.18041
0.355208	10.0323	9.91822	5.18041
0.379888	10.0323	9.91822	5.18041
0.353811	10.0323	9.91822	5.18041
0.366197	10.0323	9.91822	5.18041
0.358514	10.0323	9.91822	5.18041
0.31083	9.98575	9.91822	5.18041
0.35111	9.98575	9.91822	5.18041
0.312646	9.98575	9.91854	5.18041
0.365546	9.98575	9.91854	4.83793
0.302542	9.98575	9.91854	4.83793
0.369737	9.98575	9.91854	4.83793
0.412346	9.98575	9.91854	4.83793
0.339748	9.98575	9.91854	4.83793
0.391577	9.98575	9.91854	4.83793
0.316511	9.98575	9.91854	4.83793
0.376582	9.98575	9.91854	4.83793
0.4428	9.98575	9.91854	4.81151
0.348549	9.98575	9.91854	4.81151
0.439867	9.98575	9.91854	4.81151
0.34324	9.98575	9.91854	4.81151
0.339748	9.98575	9.91854	4.81151
0.351203	9.98575	9.91854	4.81151
0.307384	9.98575	9.91854	4.81151
0.333508	9.98575	9.91759	4.81151
0.357396	9.98575	9.91759	4.81151
0.333136	9.98575	9.91759	4.81151
0.317908	9.98575	9.91759	4.81151
0.329038	9.98575	9.91759	4.81151
0.373881	9.98575	9.91759	4.81151
0.308781	9.98575	9.91759	4.81151
0.260492	9.98575	9.91759	4.81151
0.355068	9.98575	9.9168	4.81151
0.401077	9.98575	9.9168	4.81151
0.33551	9.98575	9.9168	4.81151
0.393906	9.98575	9.9168	4.81151
0.367129	9.98575	9.9168	4.81151
0.370994	9.98575	9.9168	4.81151
0.42138	10.0104	9.9168	4.81151
0.410809	10.0104	9.91964	4.81151
0.338677	10.0104	9.91964	4.81151
0.332949	10.0104	9.91964	4.81151
0.378863	10.0104	9.91964	4.81151
0.315534	10.0104	9.91964	4.81151
0.339422	10.0104	9.91964	4.81151
0.332018	10.0104	9.91964	4.81151
0.335324	10.0153	9.91964	4.81151
0.369131	10.0153	9.91996	4.81151
0.325964	10.0153	9.91996	4.81151
0.306546	10.0153	9.91996	4.81151
0.38571	10.0153	9.91996	4.81151
0.320656	10.0153	9.91996	4.81151
0.344637	10.0153	9.91996	4.81151
0.297512	10.0153	9.91996	4.81151
0.23842	10.0153	9.91996	4.81151
0.303985	10.0153	9.9198	4.81151
0.375278	10.0153	9.9198	4.81151
0.306034	10.0153	9.9198	4.56077
0.380214	10.0153	9.9198	4.56077
0.361494	10.0153	9.9198	4.56077
0.297978	10.0153	9.9198	4.56077
0.300306	10.0153	9.9198	4.56077
0.352973	10.0153	9.9198	4.56077
0.324288	10.0153	9.92027	4.56077
0.342216	10.0153	9.92027	4.56077
0.394139	10.0153	9.92027	4.56077
0.354835	10.0153	9.92027	4.56077
0.389342	10.0153	9.92027	4.56077
0.370714	10.0153	9.92027	4.56077
0.314835	10.0153	9.92027	4.56077
0.33402	10.0153	9.92027	4.56077
0.344591	10.0153	9.92027	4.56077
0.328479	10.0153	9.92027	4.56077
0.332623	10.0153	9.92027	4.56077
0.297373	10.0153	9.92027	4.56077
0.365033	10.0153	9.92027	4.56077
0.278979	10.0153	9.92027	4.56077
0.332204	10.0153	9.92027	4.56077
0.285126	10.0153	9.92027	4.56077
0.327548	10.0153	9.92074	4.56077
0.323822	10.0153	9.92074	4.56077
0.332577	10.0153	9.92074	4.56077
0.33402	10.0153	9.92074	4.56077
0.282285	10.0153	9.92074	4.56077
0.300539	10.0153	9.92074	4.56077
0.331878	10.0422	9.92074	4.56077
0.32955	10.0422	9.92074	4.56077
0.306733	10.0422	9.92153	4.56077
0.37728	10.0422	9.92153	4.56077
0.350644	10.0422	9.92153	4.56077
0.398749	10.0422	9.92153	4.56077
0.368572	10.0422	9.92153	4.56077
0.334439	10.0422	9.92153	4.56077
0.314882	10.0422	9.92153	4.56077
0.311762	10.0422	9.92153	4.56077
0.393999	10.0422	9.91996	4.56077
0.420355	10.0422	9.91996	4.38858
0.357862	10.0422	9.91996	4.38858
0.347338	10.0422	9.91996	4.38858
0.409412	10.0422	9.91996	4.38858
0.42897	10.0422	9.91996	4.38858
0.427527	10.0422	9.91996	4.38858
0.434605	10.0422	9.91996	4.38858
0.362146	10.0422	9.92011	4.38858
0.293508	10.0422	9.92011	4.39176
0.395675	10.0422	9.92011	4.39176
0.41067	10.0422	9.92011	4.39176
0.304078	10.0422	9.92011	4.39176
0.370249	10.0422	9.92011	4.39176
0.33863	10.0422	9.92011	4.39176
0.341983	10.0422	9.92011	4.39176
0.357676	10.0422	9.92027	4.39176
0.356465	10.0422	9.92027	4.39176
0.280609	10.0422	9.92027	4.39176
0.260818	10.0422	9.92027	4.39176
0.274043	10.0422	9.92027	4.39176
0.364149	10.0422	9.92027	4.39176
0.362845	10.0422	9.92027	4.39176
0.285638	10.0422	9.92027	4.39176
0.271156	10.0422	9.92074	4.39176
0.313019	10.0422	9.92074	4.39176
0.327082	10.0422	9.92074	4.39176
0.318514	10.0422	9.92074	4.39176
0.320144	10.0422	9.92074	4.39176
0.3248	10.0422	9.92074	4.39176
0.375138	10.0033	9.92074	4.39176
0.310225	10.0033	9.92185	4.39176
0.329224	10.0033	9.92185	4.39176
0.375371	10.0033	9.92185	4.39176
0.40131	10.0033	9.92185	4.39176
0.355394	10.0033	9.92185	4.39176
0.319911	10.0033	9.92185	4.39176
0.374067	10.0033	9.92185	4.39176
0.323217	10.013	9.92185	4.39176
0.419191	10.013	9.9209	4.39176
0.329457	10.013	9.9209	4.39176
0.322379	10.013	9.9209	4.29365
0.32508	10.013	9.9209	4.29365
0.322146	10.013	9.9209	4.29365
0.366477	10.013	9.9209	4.29365
0.286337	10.013	9.9209	4.29365
0.321261	10.013	9.9209	4.29365
0.371134	10.013	9.92201	4.29365
0.403871	10.013	9.92201	4.29365
0.366244	10.013	9.92201	4.28978
0.315534	10.013	9.92201	4.28978
0.35586	10.013	9.92201	4.28978
0.330528	10.013	9.92201	4.28978
0.304544	10.013	9.92201	4.28978
0.36806	10.013	9.92201	4.28978
0.303566	10.013	9.92043	4.28978
0.384173	10.013	9.92043	4.28978
0.334952	10.013	9.92043	4.28978
0.278141	10.013	9.92043	4.28978
0.303566	10.013	9.92043	4.28978
0.399773	10.013	9.92043	4.28978
0.334998	10.013	9.92043	4.28978
0.353485	10.013	9.92043	4.28978
0.378538	10.013	9.92421	4.28978
0.280981	10.013	9.92421	4.28978
0.387573	10.013	9.92421	4.28978
0.32345	10.013	9.92421	4.28978
0.34501	10.013	9.92421	4.28978
0.332204	10.013	9.92421	4.28978
0.336628	10.015	9.92421	4.28978
0.354928	10.015	9.92421	4.28978
0.416211	10.015	9.92185	4.28978
0.37444	10.015	9.92185	4.28978
0.33118	10.015	9.92185	4.28978
0.384313	10.015	9.92185	4.28978
0.316651	10.015	9.92185	4.28978
0.352321	10.015	9.92185	4.28978
0.337513	9.90197	9.92185	4.28978
0.344405	9.90197	9.92185	4.28978
0.274648	9.90197	9.92216	4.28978
0.292111	9.90197	9.92216	4.28978
0.39805	9.90197	9.92216	4.28978
0.336721	9.90197	9.92216	4.28978
0.3187	9.90197	9.92216	4.28978
0.406106	9.90197	9.92216	4.28978
0.338491	9.90197	9.92216	4.28978
0.263473	9.90197	9.92279	4.28978
0.318374	9.90197	9.92279	4.28978
0.29551	9.90197	9.92279	4.21807
0.379236	9.90197	9.92279	4.21807
0.345755	9.90197	9.92279	4.21807
0.355441	9.90197	9.92279	4.21807
0.322006	9.90197	9.92279	4.21807
0.379469	9.90197	9.92279	4.21807
0.29104	9.90197	9.92374	4.21807
0.388458	9.90197	9.92374	4.21807
0.37891	9.90197	9.92374	4.21807
0.322146	9.90197	9.92374	4.21807
0.331925	9.90197	9.92374	4.21807
0.362938	9.90197	9.92374	4.21807
0.305615	9.90197	9.92374	4.21807
0.340912	9.90197	9.92374	4.21807
0.399447	9.90197	9.92374	4.21807
0.392276	9.90197	9.92374	4.21807
0.334439	9.90197	9.92374	4.21807
0.309387	9.90197	9.92374	4.21807
0.345569	9.90197	9.92374	4.21807
0.316046	9.90197	9.92374	4.21807
0.308875	9.90197	9.92374	4.21807
0.260818	9.90197	9.92374	4.21807
0.293647	9.90197	9.92248	4.21807
0.364894	9.90197	9.92248	4.21807
0.347804	9.90197	9.92248	4.21807
0.430041	9.90197	9.92248	4.21807
0.316558	9.90197	9.92248	4.21807
0.333787	9.90197	9.92248	4.21807
0.370388	9.90197	9.92248	4.21807
0.28005	9.93865	9.92248	4.21807
0.274742	9.93865	9.92295	4.21807
0.307431	9.93865	9.92295	4.21807
0.34338	9.93865	9.92295	4.21807
0.314556	9.93865	9.92295	4.21807
0.348549	9.93865	9.92295	4.21807
0.285079	9.93865	9.92295	4.21807
0.346314	9.93865	9.92295	4.21807
0.384639	9.93865	9.92295	4.21807
0.337326	9.93865	9.9239	4.21807
0.347571	9.93865	9.9239	4.17044
0.386176	9.93865	9.9239	4.17044
0.336116	9.93865	9.9239	4.17044
0.362426	9.93865	9.9239	4.17044
0.338537	9.93865	9.9239	4.17044
0.292157	9.93865	9.9239	4.17044
0.338118	9.93865	9.9239	4.17044
0.374952	9.93865	9.92216	4.17044
0.219654	9.93865	9.92216	4.19775
0.305708	9.93865	9.92216	4.19775
0.355348	9.93865	9.92216	4.19775
0.33253	9.93865	9.92216	4.19775
0.282052	9.93865	9.92216	4.19775
0.296488	9.93865	9.92216	4.19775
0.427201	9.93865	9.92216	4.19775
0.334952	9.93865	9.92453	4.19775
0.32941	9.93865	9.92453	4.19775
0.324381	9.93865	9.92453	4.19775
0.347711	9.93865	9.92453	4.19775
0.291179	9.93865	9.92453	4.19775
0.38571	9.93865	9.92453	4.19775
0.37607	9.93865	9.92453	4.19775
0.354742	9.93865	9.92453	4.19775
0.285452	9.93865	9.92532	4.19775
0.323683	9.93865	9.92532	4.19775
0.382264	9.93865	9.92532	4.19775
0.277442	9.93865	9.92532	4.19775
0.299515	9.93865	9.92532	4.19775
