Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.025001
Excitation Current (A)	6.991012987012986e-13
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.86	-0.027	0.1029676	-0.027	-0.8344	-0.2081
-0.86	-0.026	0.0876054	-0.026	-0.8345	-0.2081
-0.86	-0.025	0.1152518	-0.025	-0.8345	-0.208
-0.86	-0.024	0.07293692	-0.024	-0.8345	-0.2081
-0.86	-0.023	0.08966363	-0.023	-0.8345	-0.2081
-0.86	-0.022	0.0932865	-0.023	-0.8345	-0.208
-0.86	-0.021	0.10539372	-0.021	-0.8345	-0.2081
-0.86	-0.02	0.1051423	-0.02	-0.8345	-0.208
-0.86	-0.019	0.105091	-0.02	-0.8345	-0.208
-0.86	-0.018	0.07807782	-0.018	-0.8344	-0.2081
-0.86	-0.017	0.08109538	-0.017	-0.8345	-0.208
-0.86	-0.016	0.09969402	-0.017	-0.8344	-0.208
-0.86	-0.015	0.0864273	-0.015	-0.8345	-0.2081
-0.86	-0.014	0.09073458	-0.014	-0.8344	-0.2081
-0.86	-0.013	0.10256718	-0.014	-0.8345	-0.2081
-0.86	-0.012	0.10612015	-0.012	-0.8345	-0.208
-0.86	-0.011	0.1041225	-0.011	-0.8345	-0.208
-0.86	-0.01	0.10557068	-0.01	-0.8345	-0.208
-0.86	-0.009	0.08599408	-0.01	-0.8345	-0.208
-0.86	-0.008	0.10569648	-0.008	-0.8345	-0.208
-0.86	-0.007	0.1088536	-0.007	-0.8345	-0.2081
-0.86	-0.006	0.08847619	-0.007	-0.8344	-0.208
-0.86	-0.005	0.08301845	-0.005	-0.8345	-0.2081
-0.86	-0.004	0.11394333	-0.004	-0.8345	-0.2081
-0.86	-0.003	0.09073	-0.003	-0.8345	-0.2081
-0.86	-0.002	0.11570352	-0.003	-0.8345	-0.2081
-0.86	-0.001	0.10220392	-0.001	-0.8345	-0.208
-0.86	0.0	0.07642471	-0.0	-0.8345	-0.2081
-0.86	0.001	0.10027612	0.0	-0.8345	-0.2081
-0.86	0.002	0.10622265	0.002	-0.8345	-0.2081
-0.86	0.003	0.11561508	0.003	-0.8345	-0.208
-0.86	0.004	0.09857648	0.004	-0.8345	-0.208
-0.86	0.005	0.12299582	0.005	-0.8345	-0.208
-0.86	0.006	0.10008508	0.006	-0.8345	-0.2081
-0.86	0.007	0.10023415	0.006	-0.8345	-0.208
-0.86	0.008	0.10175225	0.008	-0.8345	-0.208
-0.86	0.009	0.06754915	0.008	-0.8345	-0.208
-0.86	0.01	0.1210121	0.01	-0.8345	-0.208
-0.86	0.011	0.12205513	0.01	-0.8345	-0.208
-0.86	0.012	0.1130306	0.012	-0.8345	-0.208
-0.86	0.013	0.07745387	0.013	-0.8345	-0.208
-0.86	0.014	0.09804088	0.014	-0.8345	-0.2081
-0.86	0.015	0.21146285	0.015	-0.8345	-0.208
-0.86	0.016	0.1740325	0.016	-0.8345	-0.2081
-0.86	0.017	0.1027953	0.017	-0.8345	-0.2081
-0.86	0.018	0.1197548	0.017	-0.8345	-0.208
-0.86	0.019	0.23627815	0.019	-0.8345	-0.208
-0.86	0.02	0.19600272	0.02	-0.8345	-0.208
-0.86	0.021	0.0177232	0.021	-0.8345	-0.2081
-0.86	0.022	0.01540417	0.022	-0.8345	-0.2081
-0.86	0.023	-0.00195113	0.022	-0.8345	-0.208
-0.86	0.024	0.01745772	0.024	-0.8345	-0.208
-0.86	0.025	-0.00813049	0.025	-0.8345	-0.208
-0.86	0.026	-0.01192568	0.026	-0.8345	-0.2081
-0.86	0.027	0.00488948	0.027	-0.8345	-0.208
-0.86	0.028	-0.00909906	0.028	-0.8344	-0.2081
-0.86	0.029	-0.02602597	0.029	-0.8345	-0.208
-0.86	0.03	0.01030982	0.03	-0.8345	-0.208
-0.86	0.031	-0.00086615	0.03	-0.8345	-0.2081
-0.86	0.032	0.02051717	0.032	-0.8345	-0.2081
-0.86	0.033	-0.01126909	0.033	-0.8345	-0.208
-0.86	0.034	0.01870571	0.034	-0.8344	-0.208
-0.86	0.035	-0.00477305	0.034	-0.8345	-0.208
-0.86	0.036	0.07499981	0.036	-0.8344	-0.2081
-0.86	0.037	0.09126085	0.036	-0.8344	-0.208
-0.86	0.038	0.25633388	0.038	-0.8345	-0.208
-0.86	0.039	0.15722195	0.039	-0.8345	-0.208
-0.86	0.04	0.22257365	0.04	-0.8345	-0.208
-0.86	0.041	0.1288306	0.041	-0.8345	-0.2081
-0.86	0.042	0.14120793	0.041	-0.8345	-0.208
-0.86	0.043	0.12368032	0.043	-0.8345	-0.208
-0.86	0.044	0.11783625	0.043	-0.8345	-0.2081
-0.86	0.045	0.11783625	0.045	-0.8345	-0.2081
-0.86	0.046	0.0926857	0.045	-0.8345	-0.2081
-0.86	0.047	0.0981945	0.047	-0.8345	-0.2081
-0.86	0.048	0.12889105	0.047	-0.8345	-0.208
-0.86	0.049	0.11256497	0.049	-0.8345	-0.2081
-0.86	0.05	0.10080698	0.05	-0.8345	-0.2081
-0.85	-0.05	0.0977336	-0.05	-0.8248	-0.2056
-0.85	-0.049	0.11894445	-0.049	-0.8247	-0.2056
-0.85	-0.048	0.109431	-0.048	-0.8248	-0.2056
-0.85	-0.047	0.10813647	-0.047	-0.8247	-0.2056
-0.85	-0.046	0.11783627	-0.046	-0.8248	-0.2056
-0.85	-0.045	0.10709335	-0.045	-0.8248	-0.2056
-0.85	-0.044	0.09651343	-0.044	-0.8248	-0.2056
-0.85	-0.043	0.10347055	-0.043	-0.8247	-0.2056
-0.85	-0.042	0.08268328	-0.043	-0.8248	-0.2056
-0.85	-0.041	0.11287225	-0.041	-0.8247	-0.2056
-0.85	-0.04	0.10096522	-0.041	-0.8248	-0.2056
-0.85	-0.039	0.1108745	-0.039	-0.8248	-0.2056
-0.85	-0.038	0.10697703	-0.038	-0.8248	-0.2056
-0.85	-0.037	0.10068118	-0.037	-0.8248	-0.2056
-0.85	-0.036	0.08829455	-0.036	-0.8247	-0.2056
-0.85	-0.035	0.11556845	-0.035	-0.8248	-0.2056
-0.85	-0.034	0.0700777	-0.035	-0.8247	-0.2056
-0.85	-0.033	0.08981255	-0.033	-0.8248	-0.2056
-0.85	-0.032	0.10278595	-0.033	-0.8248	-0.2056
-0.85	-0.031	0.09142845	-0.031	-0.8247	-0.2056
-0.85	-0.03	0.09657865	-0.031	-0.8248	-0.2056
-0.85	-0.029	0.09048778	-0.029	-0.8248	-0.2056
-0.85	-0.028	0.09265785	-0.028	-0.8248	-0.2056
-0.85	-0.027	0.08265995	-0.027	-0.8247	-0.2056
-0.85	-0.026	0.1006579	-0.027	-0.8247	-0.2056
-0.85	-0.025	0.09929822	-0.025	-0.8247	-0.2056
-0.85	-0.024	0.10791295	-0.024	-0.8247	-0.2056
-0.85	-0.023	0.10110962	-0.023	-0.8248	-0.2056
-0.85	-0.022	0.08690218	-0.022	-0.8247	-0.2056
-0.85	-0.021	0.11537293	-0.021	-0.8247	-0.2056
-0.85	-0.02	0.0913819	-0.02	-0.8248	-0.2056
-0.85	-0.019	0.10189188	-0.02	-0.8248	-0.2056
-0.85	-0.018	0.11077677	-0.018	-0.8248	-0.2056
-0.85	-0.017	0.10261833	-0.017	-0.8247	-0.2056
-0.85	-0.016	0.08376357	-0.016	-0.8247	-0.2057
-0.85	-0.015	0.1057802	-0.015	-0.8248	-0.2056
-0.85	-0.014	0.11010162	-0.014	-0.8248	-0.2056
-0.85	-0.013	0.11452535	-0.014	-0.8248	-0.2056
-0.85	-0.012	0.09352865	-0.012	-0.8248	-0.2056
-0.85	-0.011	0.09373818	-0.012	-0.8248	-0.2056
-0.85	-0.01	0.10401065	-0.01	-0.8248	-0.2056
-0.85	-0.009	0.12130073	-0.009	-0.8248	-0.2056
-0.85	-0.008	0.1137803	-0.008	-0.8248	-0.2056
-0.85	-0.007	0.09384985	-0.007	-0.8248	-0.2056
-0.85	-0.006	0.09668118	-0.006	-0.8248	-0.2056
-0.85	-0.005	0.12965468	-0.006	-0.8248	-0.2056
-0.85	-0.004	0.08619905	-0.004	-0.8247	-0.2056
-0.85	-0.003	0.0796099	-0.003	-0.8247	-0.2056
-0.85	-0.002	0.09860435	-0.002	-0.8248	-0.2056
-0.85	-0.001	0.08158895	-0.001	-0.8248	-0.2056
-0.85	0.0	0.0951398	-0.001	-0.8248	-0.2056
-0.85	0.001	0.09536798	0.001	-0.8247	-0.2056
-0.85	0.002	0.09973128	0.002	-0.8247	-0.2056
-0.85	0.003	0.10600375	0.003	-0.8248	-0.2056
-0.85	0.004	0.12442538	0.003	-0.8248	-0.2057
-0.85	0.005	0.10397815	0.005	-0.8248	-0.2056
-0.85	0.006	0.08639458	0.006	-0.8248	-0.2056
-0.85	0.007	0.1012121	0.007	-0.8248	-0.2056
-0.85	0.008	0.08977998	0.007	-0.8248	-0.2056
-0.85	0.009	0.10496998	0.009	-0.8248	-0.2056
-0.85	0.01	0.10132842	0.01	-0.8247	-0.2056
-0.85	0.011	0.1093984	0.011	-0.8248	-0.2056
-0.85	0.012	0.0993028	0.012	-0.8247	-0.2056
-0.85	0.013	0.12457448	0.013	-0.8247	-0.2056
-0.85	0.014	0.10244605	0.014	-0.8248	-0.2056
-0.85	0.015	0.1642674	0.015	-0.8248	-0.2056
-0.85	0.016	0.12393182	0.016	-0.8248	-0.2056
-0.85	0.017	0.0919174	0.017	-0.8248	-0.2056
-0.85	0.018	0.11972218	0.018	-0.8247	-0.2056
-0.85	0.019	0.0745854	0.019	-0.8248	-0.2056
-0.85	0.02	0.12559888	0.019	-0.8247	-0.2056
-0.85	0.021	0.0946555	0.021	-0.8248	-0.2056
-0.85	0.022	0.01969761	0.022	-0.8248	-0.2056
-0.85	0.023	0.00277535	0.022	-0.8248	-0.2056
-0.85	0.024	-0.00236556	0.024	-0.8248	-0.2056
-0.85	0.025	-0.0091689	0.025	-0.8248	-0.2056
-0.85	0.026	-0.01276849	0.026	-0.8247	-0.2056
-0.85	0.027	0.01393735	0.027	-0.8247	-0.2056
-0.85	0.028	-0.01151585	0.028	-0.8248	-0.2056
-0.85	0.029	-0.02151369	0.029	-0.8248	-0.2056
-0.85	0.03	0.08126305	0.03	-0.8248	-0.2056
-0.85	0.031	0.09834355	0.03	-0.8247	-0.2056
-0.85	0.032	0.01836114	0.032	-0.8248	-0.2056
-0.85	0.033	-0.00223054	0.032	-0.8248	-0.2056
-0.85	0.034	0.03682468	0.034	-0.8248	-0.2056
-0.85	0.035	-0.00226313	0.035	-0.8248	-0.2056
-0.85	0.036	0.20734632	0.036	-0.8248	-0.2056
-0.85	0.037	0.06451775	0.036	-0.8248	-0.2056
-0.85	0.038	0.22811943	0.038	-0.8248	-0.2056
-0.85	0.039	0.16369928	0.039	-0.8248	-0.2056
-0.85	0.04	0.09060894	0.04	-0.8248	-0.2056
-0.85	0.041	0.15874938	0.041	-0.8248	-0.2056
-0.85	0.042	0.11294678	0.042	-0.8248	-0.2056
-0.85	0.043	0.14496575	0.043	-0.8247	-0.2056
-0.85	0.044	0.11527975	0.043	-0.8248	-0.2056
-0.85	0.045	0.10893278	0.045	-0.8248	-0.2056
-0.85	0.046	0.11162888	0.046	-0.8248	-0.2056
-0.85	0.047	0.10275805	0.047	-0.8248	-0.2056
-0.85	0.048	0.10468588	0.047	-0.8248	-0.2056
-0.85	0.049	0.10820638	0.049	-0.8248	-0.2056
-0.85	0.05	0.09701635	0.05	-0.8248	-0.2056
-0.84	-0.05	0.0955868	-0.05	-0.815	-0.2032
-0.84	-0.049	0.1064322	-0.049	-0.815	-0.2032
-0.84	-0.048	0.11553115	-0.048	-0.8151	-0.2032
-0.84	-0.047	0.08599885	-0.047	-0.815	-0.2032
-0.84	-0.046	0.12107255	-0.046	-0.815	-0.2032
-0.84	-0.045	0.10155665	-0.045	-0.815	-0.2032
-0.84	-0.044	0.08931903	-0.044	-0.8151	-0.2032
-0.84	-0.043	0.10417835	-0.043	-0.815	-0.2032
-0.84	-0.042	0.12826247	-0.042	-0.815	-0.2032
-0.84	-0.041	0.1068512	-0.041	-0.815	-0.2032
-0.84	-0.04	0.09683475	-0.041	-0.8151	-0.2032
-0.84	-0.039	0.12005748	-0.039	-0.8151	-0.2032
-0.84	-0.038	0.09832492	-0.039	-0.815	-0.2032
-0.84	-0.037	0.10508635	-0.037	-0.815	-0.2032
-0.84	-0.036	0.11182922	-0.036	-0.815	-0.2032
-0.84	-0.035	0.1114287	-0.036	-0.815	-0.2032
-0.84	-0.034	0.086511	-0.034	-0.815	-0.2032
-0.84	-0.033	0.1175335	-0.033	-0.815	-0.2032
-0.84	-0.032	0.0878801	-0.032	-0.815	-0.2032
-0.84	-0.031	0.10456948	-0.031	-0.815	-0.2032
-0.84	-0.03	0.0890629	-0.03	-0.815	-0.2032
-0.84	-0.029	0.09520968	-0.029	-0.815	-0.2032
-0.84	-0.028	0.1031073	-0.028	-0.8151	-0.2032
-0.84	-0.027	0.09279288	-0.027	-0.815	-0.2032
-0.84	-0.026	0.1051143	-0.026	-0.815	-0.2032
-0.84	-0.025	0.08946805	-0.026	-0.815	-0.2032
-0.84	-0.024	0.09777075	-0.024	-0.815	-0.2032
-0.84	-0.023	0.10226442	-0.023	-0.815	-0.2032
-0.84	-0.022	0.11402708	-0.023	-0.815	-0.2032
-0.84	-0.021	0.1107116	-0.021	-0.815	-0.2032
-0.84	-0.02	0.09629462	-0.021	-0.815	-0.2032
-0.84	-0.019	0.0797775	-0.019	-0.815	-0.2032
-0.84	-0.018	0.12303302	-0.018	-0.8151	-0.2032
-0.84	-0.017	0.1071306	-0.018	-0.8151	-0.2032
-0.84	-0.016	0.09159608	-0.016	-0.815	-0.2032
-0.84	-0.015	0.10278133	-0.015	-0.815	-0.2032
-0.84	-0.014	0.09314208	-0.015	-0.815	-0.2032
-0.84	-0.013	0.08011285	-0.013	-0.815	-0.2032
-0.84	-0.012	0.0939151	-0.012	-0.815	-0.2032
-0.84	-0.011	0.08176123	-0.0119	-0.815	-0.2032
-0.84	-0.01	0.09916307	-0.01	-0.815	-0.2032
-0.84	-0.009	0.06477372	-0.01	-0.815	-0.2032
-0.84	-0.008	0.08839238	-0.008	-0.815	-0.2032
-0.84	-0.007	0.09806882	-0.007	-0.815	-0.2032
-0.84	-0.006	0.12065818	-0.006	-0.815	-0.2032
-0.84	-0.005	0.095028	-0.005	-0.815	-0.2032
-0.84	-0.004	0.11310048	-0.004	-0.815	-0.2032
-0.84	-0.003	0.0960245	-0.003	-0.815	-0.2032
-0.84	-0.002	0.09187085	-0.002	-0.815	-0.2032
-0.84	-0.001	0.0818171	-0.001	-0.815	-0.2032
-0.84	0.0	0.09194998	0.0	-0.8151	-0.2032
-0.84	0.001	0.09621547	0.0	-0.815	-0.2032
-0.84	0.002	0.07839917	0.002	-0.815	-0.2032
-0.84	0.003	0.09771955	0.003	-0.815	-0.2032
-0.84	0.004	0.0955728	0.004	-0.815	-0.2032
-0.84	0.005	0.10698168	0.005	-0.815	-0.2032
-0.84	0.006	0.09805482	0.005	-0.815	-0.2032
-0.84	0.007	0.09877195	0.007	-0.815	-0.2032
-0.84	0.008	0.10934722	0.008	-0.815	-0.2032
-0.84	0.009	0.10041112	0.009	-0.815	-0.2032
-0.84	0.01	0.09726788	0.01	-0.815	-0.2032
-0.84	0.011	0.1025764	0.011	-0.815	-0.2032
-0.84	0.012	0.0802898	0.011	-0.8151	-0.2032
-0.84	0.013	0.10125862	0.013	-0.815	-0.2032
-0.84	0.014	0.08786142	0.013	-0.815	-0.2032
-0.84	0.015	0.1781118	0.015	-0.815	-0.2032
-0.84	0.016	0.21258485	0.016	-0.815	-0.2032
-0.84	0.017	0.15168535	0.017	-0.815	-0.2032
-0.84	0.018	0.01913881	0.018	-0.815	-0.2032
-0.84	0.019	0.17802346	0.019	-0.815	-0.2032
-0.84	0.02	0.19557418	0.02	-0.815	-0.2032
-0.84	0.021	0.2037512	0.02	-0.815	-0.2032
-0.84	0.022	0.01187905	0.022	-0.815	-0.2032
-0.84	0.023	0.0133785	0.022	-0.815	-0.2032
-0.84	0.024	-0.01224697	0.024	-0.815	-0.2032
-0.84	0.025	0.01081738	0.025	-0.815	-0.2032
-0.84	0.026	0.01057524	0.026	-0.8151	-0.2032
-0.84	0.027	-0.02585365	0.027	-0.815	-0.2032
-0.84	0.028	-0.01179992	0.028	-0.815	-0.2032
-0.84	0.029	-0.00495934	0.029	-0.8151	-0.2032
-0.84	0.03	-0.03618207	0.029	-0.8151	-0.2032
-0.84	0.031	-0.00168103	0.031	-0.815	-0.2032
-0.84	0.032	-0.01529708	0.031	-0.8151	-0.2032
-0.84	0.033	0.10552885	0.033	-0.815	-0.2032
-0.84	0.034	0.0942364	0.034	-0.8151	-0.2032
-0.84	0.035	0.14942675	0.034	-0.815	-0.2032
-0.84	0.036	0.06364695	0.036	-0.8151	-0.2032
-0.84	0.037	0.04075025	0.036	-0.815	-0.2032
-0.84	0.038	0.21231038	0.038	-0.815	-0.2032
-0.84	0.039	0.24086475	0.039	-0.8151	-0.2032
-0.84	0.04	0.17452148	0.04	-0.815	-0.2032
-0.84	0.041	0.1343859	0.04	-0.8151	-0.2032
-0.84	0.042	0.1276897	0.042	-0.815	-0.2032
-0.84	0.043	0.12256275	0.043	-0.815	-0.2032
-0.84	0.044	0.11873502	0.043	-0.815	-0.2032
-0.84	0.045	0.10226442	0.045	-0.815	-0.2032
-0.84	0.046	0.11582933	0.045	-0.815	-0.2032
-0.84	0.047	0.12324722	0.047	-0.815	-0.2032
-0.84	0.048	0.09363568	0.048	-0.815	-0.2032
-0.84	0.049	0.1131051	0.049	-0.815	-0.2032
-0.84	0.05	0.12786655	0.05	-0.8151	-0.2032
-0.83	-0.05	0.11354285	-0.05	-0.8053	-0.2007
-0.83	-0.049	0.09927955	-0.049	-0.8053	-0.2008
-0.83	-0.048	0.09512585	-0.048	-0.8053	-0.2008
-0.83	-0.047	0.10666498	-0.047	-0.8053	-0.2008
-0.83	-0.046	0.07363542	-0.046	-0.8053	-0.2008
-0.83	-0.045	0.11227152	-0.045	-0.8053	-0.2008
-0.83	-0.044	0.09727248	-0.044	-0.8053	-0.2008
-0.83	-0.043	0.0928208	-0.043	-0.8053	-0.2008
-0.83	-0.042	0.09348198	-0.042	-0.8053	-0.2008
-0.83	-0.041	0.11205268	-0.042	-0.8053	-0.2008
-0.83	-0.04	0.09412922	-0.04	-0.8053	-0.2008
-0.83	-0.039	0.1176453	-0.039	-0.8053	-0.2008
-0.83	-0.038	0.09188942	-0.038	-0.8053	-0.2008
-0.83	-0.037	0.10690707	-0.037	-0.8053	-0.2008
-0.83	-0.036	0.11370122	-0.036	-0.8053	-0.2008
-0.83	-0.035	0.08901165	-0.036	-0.8053	-0.2008
-0.83	-0.034	0.1008861	-0.034	-0.8053	-0.2008
-0.83	-0.033	0.0938033	-0.034	-0.8053	-0.2008
-0.83	-0.032	0.1050677	-0.032	-0.8053	-0.2008
-0.83	-0.031	0.11168945	-0.031	-0.8053	-0.2008
-0.83	-0.03	0.10755442	-0.03	-0.8053	-0.2008
-0.83	-0.029	0.09134464	-0.029	-0.8053	-0.2008
-0.83	-0.028	0.09903742	-0.028	-0.8053	-0.2008
-0.83	-0.027	0.0810907	-0.027	-0.8053	-0.2008
-0.83	-0.026	0.1021527	-0.026	-0.8053	-0.2008
-0.83	-0.025	0.10578483	-0.025	-0.8053	-0.2008
-0.83	-0.024	0.07768205	-0.024	-0.8053	-0.2008
-0.83	-0.023	0.0880989	-0.023	-0.8053	-0.2008
-0.83	-0.022	0.0978034	-0.023	-0.8053	-0.2008
-0.83	-0.021	0.1148047	-0.021	-0.8053	-0.2008
-0.83	-0.02	0.07543292	-0.021	-0.8053	-0.2008
-0.83	-0.019	0.09593602	-0.019	-0.8053	-0.2008
-0.83	-0.018	0.10989667	-0.018	-0.8053	-0.2008
-0.83	-0.017	0.09296045	-0.017	-0.8053	-0.2008
-0.83	-0.016	0.09470668	-0.016	-0.8053	-0.2008
-0.83	-0.015	0.0804015	-0.015	-0.8053	-0.2008
-0.83	-0.014	0.0967743	-0.014	-0.8053	-0.2008
-0.83	-0.013	0.09229458	-0.013	-0.8053	-0.2008
-0.83	-0.012	0.09430625	-0.012	-0.8053	-0.2008
-0.83	-0.011	0.10872785	-0.011	-0.8053	-0.2008
-0.83	-0.01	0.08806635	-0.01	-0.8053	-0.2008
-0.83	-0.009	0.09659735	-0.009	-0.8053	-0.2008
-0.83	-0.008	0.10179413	-0.008	-0.8053	-0.2008
-0.83	-0.007	0.08282295	-0.007	-0.8053	-0.2008
-0.83	-0.006	0.11194092	-0.006	-0.8053	-0.2008
-0.83	-0.005	0.09115362	-0.005	-0.8053	-0.2008
-0.83	-0.004	0.08377295	-0.004	-0.8053	-0.2008
-0.83	-0.003	0.11396655	-0.004	-0.8053	-0.2008
-0.83	-0.002	0.08878818	-0.002	-0.8053	-0.2008
-0.83	-0.001	0.10824823	-0.001	-0.8053	-0.2008
-0.83	0.0	0.08951455	-0.001	-0.8053	-0.2008
-0.83	0.001	0.09796638	0.001	-0.8053	-0.2008
-0.83	0.002	0.089482	0.001	-0.8053	-0.2008
-0.83	0.003	0.08377292	0.003	-0.8053	-0.2008
-0.83	0.004	0.09586163	0.004	-0.8053	-0.2008
-0.83	0.005	0.09939605	0.005	-0.8053	-0.2008
-0.83	0.006	0.06375405	0.005	-0.8053	-0.2008
-0.83	0.007	0.09494418	0.007	-0.8053	-0.2008
-0.83	0.008	0.07476235	0.008	-0.8053	-0.2008
-0.83	0.009	0.0978826	0.008	-0.8053	-0.2008
-0.83	0.01	0.10538902	0.01	-0.8053	-0.2008
-0.83	0.011	0.20326258	0.011	-0.8053	-0.2008
-0.83	0.012	0.12978988	0.012	-0.8053	-0.2008
-0.83	0.013	0.11199212	0.012	-0.8053	-0.2008
-0.83	0.014	0.07033856	0.014	-0.8053	-0.2008
-0.83	0.015	0.0919174	0.015	-0.8053	-0.2008
-0.83	0.016	0.13167572	0.016	-0.8053	-0.2008
-0.83	0.017	0.17693828	0.017	-0.8053	-0.2008
-0.83	0.018	0.10596645	0.018	-0.8053	-0.2008
-0.83	0.019	0.16079848	0.018	-0.8053	-0.2008
-0.83	0.02	0.02398171	0.02	-0.8053	-0.2008
-0.83	0.021	0.02508993	0.021	-0.8053	-0.2008
-0.83	0.022	0.01547868	0.022	-0.8053	-0.2008
-0.83	0.023	-0.00108966	0.023	-0.8053	-0.2008
-0.83	0.024	-0.00816775	0.024	-0.8053	-0.2008
-0.83	0.025	-0.00852631	0.025	-0.8053	-0.2008
-0.83	0.026	0.00658449	0.025	-0.8053	-0.2008
-0.83	0.027	0.00196511	0.027	-0.8053	-0.2008
-0.83	0.028	-0.00634697	0.028	-0.8053	-0.2008
-0.83	0.029	-0.01541812	0.028	-0.8053	-0.2008
-0.83	0.03	0.17224456	0.03	-0.8053	-0.2008
-0.83	0.031	0.11846948	0.03	-0.8053	-0.2008
-0.83	0.032	-0.02761388	0.032	-0.8053	-0.2008
-0.83	0.033	0.01291287	0.033	-0.8053	-0.2008
-0.83	0.034	0.02145777	0.034	-0.8053	-0.2008
-0.83	0.035	0.11316091	0.035	-0.8053	-0.2008
-0.83	0.036	0.12759663	0.036	-0.8053	-0.2008
-0.83	0.037	0.00249127	0.036	-0.8053	-0.2008
-0.83	0.038	0.20902256	0.038	-0.8053	-0.2008
-0.83	0.039	0.18404442	0.039	-0.8053	-0.2008
-0.83	0.04	0.16992065	0.039	-0.8053	-0.2008
-0.83	0.041	0.11322152	0.041	-0.8053	-0.2008
-0.83	0.042	0.1377387	0.042	-0.8053	-0.2008
-0.83	0.043	0.1272241	0.043	-0.8053	-0.2008
-0.83	0.044	0.10621323	0.044	-0.8053	-0.2008
-0.83	0.045	0.104807	0.045	-0.8053	-0.2008
-0.83	0.046	0.11429717	0.046	-0.8053	-0.2008
-0.83	0.047	0.10975233	0.047	-0.8053	-0.2008
-0.83	0.048	0.09388258	0.048	-0.8053	-0.2008
-0.83	0.049	0.08916072	0.049	-0.8054	-0.2008
-0.83	0.05	0.11445085	0.049	-0.8053	-0.2008
-0.82	-0.05	0.09631793	-0.05	-0.7956	-0.1984
-0.82	-0.049	0.12105403	-0.049	-0.7956	-0.1984
-0.82	-0.048	0.08399183	-0.048	-0.7956	-0.1984
-0.82	-0.047	0.07889743	-0.048	-0.7956	-0.1984
-0.82	-0.046	0.12390843	-0.046	-0.7956	-0.1984
-0.82	-0.045	0.07561915	-0.045	-0.7956	-0.1984
-0.82	-0.044	0.082795	-0.044	-0.7956	-0.1983
-0.82	-0.043	0.1135009	-0.043	-0.7956	-0.1984
-0.82	-0.042	0.09902335	-0.042	-0.7956	-0.1984
-0.82	-0.041	0.0925088	-0.041	-0.7956	-0.1984
-0.82	-0.04	0.11337055	-0.041	-0.7956	-0.1984
-0.82	-0.039	0.08552848	-0.039	-0.7956	-0.1984
-0.82	-0.038	0.11223433	-0.038	-0.7956	-0.1984
-0.82	-0.037	0.0761081	-0.037	-0.7956	-0.1984
-0.82	-0.036	0.0902643	-0.036	-0.7956	-0.1984
-0.82	-0.035	0.11760812	-0.035	-0.7956	-0.1984
-0.82	-0.034	0.10789435	-0.035	-0.7956	-0.1984
-0.82	-0.033	0.11771985	-0.033	-0.7956	-0.1984
-0.82	-0.032	0.0968721	-0.032	-0.7956	-0.1984
-0.82	-0.031	0.10399668	-0.032	-0.7956	-0.1984
-0.82	-0.03	0.08476012	-0.03	-0.7956	-0.1984
-0.82	-0.029	0.12691195	-0.03	-0.7956	-0.1984
-0.82	-0.028	0.11429255	-0.028	-0.7956	-0.1984
-0.82	-0.027	0.11599688	-0.027	-0.7956	-0.1984
-0.82	-0.026	0.1013005	-0.027	-0.7956	-0.1984
-0.82	-0.025	0.10338205	-0.025	-0.7956	-0.1984
-0.82	-0.024	0.09555888	-0.024	-0.7956	-0.1984
-0.82	-0.023	0.09279745	-0.024	-0.7956	-0.1984
-0.82	-0.022	0.1040154	-0.022	-0.7956	-0.1984
-0.82	-0.021	0.10380578	-0.022	-0.7956	-0.1984
-0.82	-0.02	0.10217599	-0.02	-0.7956	-0.1984
-0.82	-0.019	0.0799871	-0.019	-0.7956	-0.1984
-0.82	-0.018	0.114083	-0.018	-0.7956	-0.1984
-0.82	-0.017	0.09494888	-0.018	-0.7956	-0.1984
-0.82	-0.016	0.0876426	-0.016	-0.7956	-0.1984
-0.82	-0.015	0.11606678	-0.016	-0.7956	-0.1984
-0.82	-0.014	0.12235788	-0.014	-0.7956	-0.1984
-0.82	-0.013	0.1075917	-0.013	-0.7956	-0.1984
-0.82	-0.012	0.09767768	-0.012	-0.7956	-0.1984
-0.82	-0.011	0.09252275	-0.011	-0.7956	-0.1984
-0.82	-0.01	0.11293753	-0.01	-0.7956	-0.1984
-0.82	-0.009	0.09831098	-0.009	-0.7956	-0.1984
-0.82	-0.008	0.09428765	-0.008	-0.7956	-0.1984
-0.82	-0.007	0.09324458	-0.008	-0.7956	-0.1984
-0.82	-0.006	0.09564738	-0.006	-0.7956	-0.1984
-0.82	-0.005	0.11443227	-0.006	-0.7956	-0.1984
-0.82	-0.004	0.10622258	-0.004	-0.7956	-0.1984
-0.82	-0.003	0.07717442	-0.003	-0.7956	-0.1984
-0.82	-0.002	0.10701423	-0.002	-0.7956	-0.1984
-0.82	-0.001	0.08822	-0.001	-0.7956	-0.1984
-0.82	0.0	0.09932613	-0.0	-0.7956	-0.1984
-0.82	0.001	0.1081132	0.001	-0.7956	-0.1984
-0.82	0.002	0.1106138	0.002	-0.7956	-0.1984
-0.82	0.003	0.07957263	0.002	-0.7956	-0.1984
